"m","n","p","q","p_value","Lambda","loglik_F","loglik_R","cv_shapes","maxmin_ratio","df_lrt","aic_F","aic_R","bic_F","bic_R"
5,1000,0.215,0.825,0.079688322270495,8.34621077727024,-6020.56832415341,-6024.74142954204,0.0399806559271595,1.11213300318359,4,12061.1366483068,12061.4828590841,12110.2142010966,12090.929390758
5,1000,0.215,0.825,0.265891131563821,5.21550731344178,-6244.48498393134,-6247.09273758806,0.0399806559271595,1.11213300318359,4,12508.9699678627,12506.1854751761,12558.0475206525,12535.63200685
5,1000,0.215,0.825,0.881804715433436,1.17740394169596,-6087.63795521337,-6088.22665718422,0.0399806559271595,1.11213300318359,4,12195.2759104267,12188.4533143684,12244.3534632166,12217.8998460423
5,1000,0.215,0.825,0.385232102667417,4.15656077528183,-6188.86003699276,-6190.9383173804,0.0399806559271595,1.11213300318359,4,12397.7200739855,12393.8766347608,12446.7976267753,12423.3231664347
5,1000,0.215,0.825,0.636318444937924,2.54655951389213,-6113.45618895482,-6114.72946871177,0.0399806559271595,1.11213300318359,4,12246.9123779096,12241.4589374235,12295.9899306995,12270.9054690974
5,1000,0.215,0.825,0.828878319450184,1.48735876646242,-6318.53190251376,-6319.27558189699,0.0399806559271595,1.11213300318359,4,12657.0638050275,12650.551163794,12706.1413578173,12679.9976954679
5,1000,0.215,0.825,0.674198408437396,2.3361333466928,-6290.10618257928,-6291.27424925262,0.0399806559271595,1.11213300318359,4,12600.2123651586,12594.5484985052,12649.2899179484,12623.9950301791
5,1000,0.215,0.825,0.70547049859779,2.16484386241609,-6167.92338219868,-6169.00580412989,0.0399806559271595,1.11213300318359,4,12355.8467643974,12350.0116082598,12404.9243171872,12379.4581399337
5,1000,0.215,0.825,0.516659095315978,3.25146311616299,-6227.24764421721,-6228.8733757753,0.0399806559271595,1.11213300318359,4,12474.4952884344,12469.7467515506,12523.5728412243,12499.1932832245
5,1000,0.215,0.825,0.0109510680477667,13.0674105570251,-6225.91411329895,-6232.44781857747,0.0399806559271595,1.11213300318359,4,12471.8282265979,12476.8956371549,12520.9057793877,12506.3421688288
5,1000,0.215,0.825,0.303930298545357,4.84168853476513,-6322.70700976642,-6325.1278540338,0.0399806559271595,1.11213300318359,4,12665.4140195328,12662.2557080676,12714.4915723227,12691.7022397415
5,1000,0.215,0.825,0.160101087950214,6.57540084039101,-6100.6949328587,-6103.9826332789,0.0399806559271595,1.11213300318359,4,12221.3898657174,12219.9652665578,12270.4674185072,12249.4117982317
5,1000,0.215,0.825,0.365588934023688,4.31068574894562,-6338.00895529496,-6340.16429816944,0.0399806559271595,1.11213300318359,4,12696.0179105899,12692.3285963389,12745.0954633797,12721.7751280128
5,1000,0.215,0.825,0.372087884389835,4.25899544906133,-6235.26773692461,-6237.39723464914,0.0399806559271595,1.11213300318359,4,12490.5354738492,12486.7944692983,12539.613026639,12516.2410009722
5,1000,0.215,0.825,0.439513216184151,3.75962554910984,-6258.05980128991,-6259.93961406447,0.0399806559271595,1.11213300318359,4,12536.1196025798,12531.8792281289,12585.1971553696,12561.3257598028
5,1000,0.215,0.825,0.664753385938823,2.38824077282152,-6105.23931980933,-6106.43344019574,0.0399806559271595,1.11213300318359,4,12230.4786396187,12224.8668803915,12279.5561924085,12254.3134120654
5,1000,0.215,0.825,0.278304316611162,5.08882505517795,-6214.0814706831,-6216.62588321069,0.0399806559271595,1.11213300318359,4,12448.1629413662,12445.2517664214,12497.240494156,12474.6982980953
5,1000,0.215,0.825,0.100177909626137,7.77497109053365,-6123.5930327101,-6127.48051825537,0.0399806559271595,1.11213300318359,4,12267.1860654202,12266.9610365107,12316.26361821,12296.4075681846
5,1000,0.215,0.825,0.386688590564517,4.14537699018365,-6238.47257195384,-6240.54526044893,0.0399806559271595,1.11213300318359,4,12496.9451439077,12493.0905208979,12546.0226966975,12522.5370525717
5,1000,0.215,0.825,0.0113174115527448,12.9914978929664,-6203.38316106657,-6209.87891001305,0.0399806559271595,1.11213300318359,4,12426.7663221331,12431.7578200261,12475.843874923,12461.2043517
5,1000,0.215,0.825,0.583541913981769,2.84819768262787,-5995.96010529693,-5997.38420413824,0.0399806559271595,1.11213300318359,4,12011.9202105939,12006.7684082765,12060.9977633837,12036.2149399504
5,1000,0.215,0.825,0.855425423378264,1.33490937307943,-6215.14516975889,-6215.81262444543,0.0399806559271595,1.11213300318359,4,12450.2903395178,12443.6252488909,12499.3678923076,12473.0717805647
5,1000,0.215,0.825,0.872895710845116,1.23143931088998,-6213.55595808352,-6214.17167773896,0.0399806559271595,1.11213300318359,4,12447.111916167,12440.3433554779,12496.1894689569,12469.7898871518
5,1000,0.215,0.825,0.0736370350481788,8.54157368772212,-6267.60908370595,-6271.87987054981,0.0399806559271595,1.11213300318359,4,12555.2181674119,12555.7597410996,12604.2957202017,12585.2062727735
5,1000,0.215,0.825,0.678926869674893,2.31012158813792,-6187.62046020689,-6188.77552100096,0.0399806559271595,1.11213300318359,4,12395.2409204138,12389.5510420019,12444.3184732036,12418.9975736758
5,1000,0.215,0.825,0.696422911170783,2.21424098360512,-6290.1248203772,-6291.23194086901,0.0399806559271595,1.11213300318359,4,12600.2496407544,12594.463881738,12649.3271935442,12623.9104134119
5,1000,0.215,0.825,0.489965105102307,3.421171848413,-6224.7773663691,-6226.48795229331,0.0399806559271595,1.11213300318359,4,12469.5547327382,12464.9759045866,12518.632285528,12494.4224362605
5,1000,0.215,0.825,0.332807871254232,4.58309568269033,-6077.1176162852,-6079.40916412655,0.0399806559271595,1.11213300318359,4,12174.2352325704,12170.8183282531,12223.3127853602,12200.264859927
5,1000,0.215,0.825,0.258114241295247,5.29746594598146,-6183.26940011757,-6185.91813309056,0.0399806559271595,1.11213300318359,4,12386.5388002351,12383.8362661811,12435.616353025,12413.282797855
5,1000,0.215,0.825,0.232408459194072,5.58441407304417,-6097.97174873729,-6100.76395577381,0.0399806559271595,1.11213300318359,4,12215.9434974746,12213.5279115476,12265.0210502644,12242.9744432215
5,1000,0.215,0.825,0.63450328132878,2.55675103329122,-6013.50438736101,-6014.78276287766,0.0399806559271595,1.11213300318359,4,12047.008774722,12041.5655257553,12096.0863275119,12071.0120574292
5,1000,0.215,0.825,0.835295504589801,1.45093617629209,-6162.4795517259,-6163.20501981404,0.0399806559271595,1.11213300318359,4,12344.9591034518,12338.4100396281,12394.0366562416,12367.856571302
5,1000,0.215,0.825,0.26320946478539,5.24353440900813,-6319.84149933823,-6322.46326654273,0.0399806559271595,1.11213300318359,4,12659.6829986765,12656.9265330855,12708.7605514663,12686.3730647594
5,1000,0.215,0.825,0.825538664984629,1.50622247680803,-6270.0499682464,-6270.8030794848,0.0399806559271595,1.11213300318359,4,12560.0999364928,12553.6061589696,12609.1774892826,12583.0526906435
5,1000,0.215,0.825,0.451999602620209,3.67344751670498,-6229.70913284464,-6231.545856603,0.0399806559271595,1.11213300318359,4,12479.4182656893,12475.091713206,12528.4958184791,12504.5382448799
5,1000,0.215,0.825,0.13119028122352,7.09034413321751,-6247.91651586749,-6251.4616879341,0.0399806559271595,1.11213300318359,4,12515.833031735,12514.9233758682,12564.9105845248,12544.3699075421
5,1000,0.215,0.825,0.000845531185118561,18.8383906299114,-6323.38366235057,-6332.80285766553,0.0399806559271595,1.11213300318359,4,12666.7673247011,12677.6057153311,12715.844877491,12707.052247005
5,1000,0.215,0.825,0.405277662189649,4.00538424219303,-6215.37609686719,-6217.37878898828,0.0399806559271595,1.11213300318359,4,12450.7521937344,12446.7575779766,12499.8297465242,12476.2041096505
5,1000,0.215,0.825,0.450104320951155,3.68641874846617,-6179.53977352133,-6181.38298289556,0.0399806559271595,1.11213300318359,4,12379.0795470427,12374.7659657911,12428.1570998325,12404.212497465
5,1000,0.215,0.825,0.755259992394463,1.89392990986016,-6161.36668707526,-6162.31365203019,0.0399806559271595,1.11213300318359,4,12342.7333741505,12336.6273040604,12391.8109269403,12366.0738357343
5,1000,0.215,0.825,0.658766286794822,2.42138416190573,-6245.5642356885,-6246.77492776946,0.0399806559271595,1.11213300318359,4,12511.128471377,12505.5498555389,12560.2060241668,12534.9963872128
5,1000,0.215,0.825,0.0957145290151294,7.88940368430121,-6131.6999484585,-6135.64465030065,0.0399806559271595,1.11213300318359,4,12283.399896917,12283.2893006013,12332.4774497068,12312.7358322752
5,1000,0.215,0.825,0.582707701941644,2.85306626143392,-6175.39001551355,-6176.81654864427,0.0399806559271595,1.11213300318359,4,12370.7800310271,12365.6330972885,12419.8575838169,12395.0796289624
5,1000,0.215,0.825,0.166994481788788,6.46522873163849,-6198.11487598511,-6201.34749035093,0.0399806559271595,1.11213300318359,4,12416.2297519702,12414.6949807019,12465.30730476,12444.1415123757
5,1000,0.215,0.825,0.00651026607236931,14.2598537644117,-6197.09299130267,-6204.22291818488,0.0399806559271595,1.11213300318359,4,12414.1859826053,12420.4458363698,12463.2635353952,12449.8923680437
5,1000,0.215,0.825,0.668571592690679,2.3671508690386,-6294.41274840202,-6295.59632383654,0.0399806559271595,1.11213300318359,4,12608.825496804,12603.1926476731,12657.9030495939,12632.639179347
5,1000,0.215,0.825,0.710018325851477,2.14005070696658,-6197.40960133121,-6198.47962668469,0.0399806559271595,1.11213300318359,4,12414.8192026624,12408.9592533694,12463.8967554522,12438.4057850433
5,1000,0.215,0.825,0.238755459355703,5.51110048882765,-6186.59524434526,-6189.35079458967,0.0399806559271595,1.11213300318359,4,12393.1904886905,12390.7015891793,12442.2680414803,12420.1481208532
5,1000,0.215,0.825,0.676682050611826,2.32246470889731,-6143.46721547894,-6144.62844783339,0.0399806559271595,1.11213300318359,4,12306.9344309579,12301.2568956668,12356.0119837477,12330.7034273407
5,1000,0.215,0.825,0.282060917910979,5.05143129259341,-6181.84140217973,-6184.36711782602,0.0399806559271595,1.11213300318359,4,12383.6828043595,12380.734235652,12432.7603571493,12410.1807673259
5,1000,0.215,0.825,0.901823006039163,1.05192419105333,-6143.35049882076,-6143.87646091629,0.0399806559271595,1.11213300318359,4,12306.7009976415,12299.7529218326,12355.7785504313,12329.1994535065
5,1000,0.215,0.825,0.242490971457336,5.46873980896453,-6213.13577510628,-6215.87014501076,0.0399806559271595,1.11213300318359,4,12446.2715502126,12443.7402900215,12495.3491030024,12473.1868216954
5,1000,0.215,0.825,0.372307353289025,4.25726222341473,-6188.28907966047,-6190.41771077218,0.0399806559271595,1.11213300318359,4,12396.5781593209,12392.8354215444,12445.6557121108,12422.2819532183
5,1000,0.215,0.825,0.177051060248319,6.31165810294988,-6159.02943700236,-6162.18526605384,0.0399806559271595,1.11213300318359,4,12338.0588740047,12336.3705321077,12387.1364267945,12365.8170637816
5,1000,0.215,0.825,0.397728545674383,4.06163630601804,-6111.43017460223,-6113.46099275524,0.0399806559271595,1.11213300318359,4,12242.8603492045,12238.9219855105,12291.9379019943,12268.3685171844
5,1000,0.215,0.825,0.80648593700532,1.61282120473516,-6143.47920643537,-6144.28561703774,0.0399806559271595,1.11213300318359,4,12306.9584128707,12300.5712340755,12356.0359656606,12330.0177657494
5,1000,0.215,0.825,0.678073739533625,2.31481129414897,-6143.18484469692,-6144.342250344,0.0399806559271595,1.11213300318359,4,12306.3696893938,12300.684500688,12355.4472421837,12330.1310323619
5,1000,0.215,0.825,0.967617170233248,0.557975041399914,-6313.25280106726,-6313.53178858796,0.0399806559271595,1.11213300318359,4,12646.5056021345,12639.0635771759,12695.5831549243,12668.5101088498
5,1000,0.215,0.825,0.650317780488851,2.46831804851718,-6107.08247065323,-6108.31662967749,0.0399806559271595,1.11213300318359,4,12234.1649413065,12228.633259355,12283.2424940963,12258.0797910289
5,1000,0.215,0.825,0.820764732768843,1.53308739116073,-6234.81368655539,-6235.58023025097,0.0399806559271595,1.11213300318359,4,12489.6273731108,12483.1604605019,12538.7049259006,12512.6069921758
5,1000,0.215,0.825,0.890873148077263,1.12133136068223,-6278.86173097894,-6279.42239665928,0.0399806559271595,1.11213300318359,4,12577.7234619579,12570.8447933186,12626.8010147477,12600.2913249924
5,1000,0.215,0.825,0.755511428747586,1.89256093909353,-6315.26371632845,-6316.209996798,0.0399806559271595,1.11213300318359,4,12650.5274326569,12644.419993596,12699.6049854467,12673.8665252699
5,1000,0.215,0.825,0.0779289989455072,8.40152471827423,-6179.2558028161,-6183.45656517524,0.0399806559271595,1.11213300318359,4,12378.5116056322,12378.9131303505,12427.589158422,12408.3596620244
5,1000,0.215,0.825,0.949376291967717,0.715719816429555,-6182.48915141373,-6182.84701132195,0.0399806559271595,1.11213300318359,4,12384.9783028275,12377.6940226439,12434.0558556173,12407.1405543178
5,1000,0.215,0.825,0.143042722048531,6.86777803824043,-6224.88567044584,-6228.31955946496,0.0399806559271595,1.11213300318359,4,12469.7713408917,12468.6391189299,12518.8488936815,12498.0856506038
5,1000,0.215,0.825,0.856580804926734,1.32815519209726,-6139.76725838379,-6140.43133597984,0.0399806559271595,1.11213300318359,4,12299.5345167676,12292.8626719597,12348.6120695574,12322.3092036336
5,1000,0.215,0.825,0.534252271683639,3.14259587716151,-6213.2212268299,-6214.79252476848,0.0399806559271595,1.11213300318359,4,12446.4424536598,12441.585049537,12495.5200064496,12471.0315812108
5,1000,0.215,0.825,0.48826723512002,3.43216656642289,-6052.31172784858,-6054.02781113179,0.0399806559271595,1.11213300318359,4,12124.6234556972,12120.0556222636,12173.701008487,12149.5021539375
5,1000,0.215,0.825,0.250804182852621,5.37645851961133,-6283.47289357598,-6286.16112283579,0.0399806559271595,1.11213300318359,4,12586.945787152,12584.3222456716,12636.0233399418,12613.7687773455
5,1000,0.215,0.825,0.931344018731616,0.85199917429054,-6121.36549883657,-6121.79149842372,0.0399806559271595,1.11213300318359,4,12262.7309976731,12255.5829968474,12311.808550463,12285.0295285213
5,1000,0.215,0.825,0.557653978993745,3.00102443055403,-6240.9219834688,-6242.42249568407,0.0399806559271595,1.11213300318359,4,12501.8439669376,12496.8449913681,12550.9215197274,12526.291523042
5,1000,0.215,0.825,0.518947391512698,3.23717602347278,-6276.15260917152,-6277.77119718326,0.0399806559271595,1.11213300318359,4,12572.305218343,12567.5423943665,12621.3827711329,12596.9889260404
5,1000,0.215,0.825,0.240572956575854,5.49041883179234,-6271.55591598478,-6274.30112540068,0.0399806559271595,1.11213300318359,4,12563.1118319696,12560.6022508014,12612.1893847594,12590.0487824752
5,1000,0.215,0.825,0.0724740597439551,8.58085039628349,-6199.23011512099,-6203.52054031913,0.0399806559271595,1.11213300318359,4,12418.460230242,12419.0410806383,12467.5377830318,12448.4876123122
5,1000,0.215,0.825,0.144519050456425,6.84125008234514,-6236.64970136695,-6240.07032640813,0.0399806559271595,1.11213300318359,4,12493.2994027339,12492.1406528163,12542.3769555237,12521.5871844901
5,1000,0.215,0.825,0.915090950571112,0.964764445952824,-6323.23176786237,-6323.71415008534,0.0399806559271595,1.11213300318359,4,12666.4635357247,12659.4283001707,12715.5410885146,12688.8748318446
5,1000,0.215,0.825,0.773476834317813,1.79456355284492,-6268.29650866981,-6269.19379044623,0.0399806559271595,1.11213300318359,4,12556.5930173396,12550.3875808925,12605.6705701294,12579.8341125664
5,1000,0.215,0.825,0.914941971846522,0.965764773942283,-6331.20110827208,-6331.68399065905,0.0399806559271595,1.11213300318359,4,12682.4022165442,12675.3679813181,12731.479769334,12704.814512992
5,1000,0.215,0.825,0.468993184974078,3.55880661871197,-6226.6601494545,-6228.43955276386,0.0399806559271595,1.11213300318359,4,12473.320298909,12468.8791055277,12522.3978516988,12498.3256372016
5,1000,0.215,0.825,0.00874984955964257,13.5835785939526,-6218.39284669723,-6225.1846359942,0.0399806559271595,1.11213300318359,4,12456.7856933945,12462.3692719884,12505.8632461843,12491.8158036623
5,1000,0.215,0.825,0.517376227403158,3.2469814510805,-6234.18479010165,-6235.80828082719,0.0399806559271595,1.11213300318359,4,12488.3695802033,12483.6165616544,12537.4471329931,12513.0630933283
5,1000,0.215,0.825,0.458591091940782,3.62863070093408,-6234.74415625711,-6236.55847160758,0.0399806559271595,1.11213300318359,4,12489.4883125142,12485.1169432152,12538.565865304,12514.5634748891
5,1000,0.215,0.825,0.924917643786107,0.897510943303132,-6090.99060773144,-6091.43936320309,0.0399806559271595,1.11213300318359,4,12201.9812154629,12194.8787264062,12251.0587682527,12224.3252580801
5,1000,0.215,0.825,0.840148964347407,1.42322246485855,-6197.2309116942,-6197.94252292663,0.0399806559271595,1.11213300318359,4,12414.4618233884,12407.8850458533,12463.5393761782,12437.3315775272
5,1000,0.215,0.825,0.314552622739401,4.74431256108073,-6181.46132800516,-6183.8334842857,0.0399806559271595,1.11213300318359,4,12382.9226560103,12379.6669685714,12432.0002088001,12409.1135002453
5,1000,0.215,0.825,0.0438913643522805,9.8023841311151,-6238.93365268025,-6243.83484474581,0.0399806559271595,1.11213300318359,4,12497.8673053605,12499.6696894916,12546.9448581503,12529.1162211655
5,1000,0.215,0.825,0.0660107987618806,8.81064143930416,-6167.28623027654,-6171.69155099619,0.0399806559271595,1.11213300318359,4,12354.5724605531,12355.3831019924,12403.6500133429,12384.8296336663
5,1000,0.215,0.825,0.682740725129372,2.28917436104894,-6227.59107968733,-6228.73566686786,0.0399806559271595,1.11213300318359,4,12475.1821593747,12469.4713337357,12524.2597121645,12498.9178654096
5,1000,0.215,0.825,0.316366985654082,4.72795199986285,-6291.90710120258,-6294.27107720251,0.0399806559271595,1.11213300318359,4,12603.8142024052,12600.542154405,12652.891755195,12629.9886860789
5,1000,0.215,0.825,0.782935820575031,1.74276291656315,-6172.72679309666,-6173.59817455494,0.0399806559271595,1.11213300318359,4,12365.4535861933,12359.1963491099,12414.5311389831,12388.6428807838
5,1000,0.215,0.825,0.0680095741386555,8.73738176583902,-6248.70641146645,-6253.07510234937,0.0399806559271595,1.11213300318359,4,12517.4128229329,12518.1502046987,12566.4903757227,12547.5967363726
5,1000,0.215,0.825,0.428941826945662,3.83396853731756,-6040.91928921182,-6042.83627348048,0.0399806559271595,1.11213300318359,4,12101.8385784236,12097.672546961,12150.9161312135,12127.1190786349
5,1000,0.215,0.825,0.0104609708188743,13.1729409438594,-6054.77609290843,-6061.36256338036,0.0399806559271595,1.11213300318359,4,12129.5521858169,12134.7251267607,12178.6297386067,12164.1716584346
5,1000,0.215,0.825,0.884564408297764,1.1604619348509,-6262.15461128058,-6262.73484224801,0.0399806559271595,1.11213300318359,4,12544.3092225612,12537.469684496,12593.386775351,12566.9162161699
5,1000,0.215,0.825,0.414631197252024,3.93676658900586,-6195.04867423111,-6197.01705752562,0.0399806559271595,1.11213300318359,4,12410.0973484622,12406.0341150512,12459.174901252,12435.4806467251
5,1000,0.215,0.825,0.367709794525439,4.29373871538337,-5981.83685538218,-5983.98372473988,0.0399806559271595,1.11213300318359,4,11983.6737107644,11979.9674494798,12032.7512635542,12009.4139811536
5,1000,0.215,0.825,0.00601071129478118,14.4417815057041,-6148.69617023377,-6155.91706098662,0.0399806559271595,1.11213300318359,4,12317.3923404675,12323.8341219732,12366.4698932574,12353.2806536471
5,1000,0.215,0.825,0.20785336864933,5.88563627433905,-6163.82604530811,-6166.76886344528,0.0399806559271595,1.11213300318359,4,12347.6520906162,12345.5377268906,12396.729643406,12374.9842585645
5,1000,0.215,0.825,0.363917361899863,4.32409712264962,-6157.94659226328,-6160.10864082461,0.0399806559271595,1.11213300318359,4,12335.8931845266,12332.2172816492,12384.9707373164,12361.6638133231
5,1000,0.215,0.825,0.486402078087462,3.44427371407983,-6225.28957242428,-6227.01170928132,0.0399806559271595,1.11213300318359,4,12470.5791448486,12466.0234185626,12519.6566976384,12495.4699502365
5,1000,0.215,0.825,0.289315987394311,4.98038555635685,-6354.63301486244,-6357.12320764061,0.0399806559271595,1.11213300318359,4,12729.2660297249,12726.2464152812,12778.3435825147,12755.6929469551
5,1000,0.215,0.825,0.534067083165063,3.14373046032233,-6186.96407706829,-6188.53594229845,0.0399806559271595,1.11213300318359,4,12393.9281541366,12389.0718845969,12443.0057069264,12418.5184162708
5,1000,0.215,0.825,0.371261213461499,4.26553113364389,-6216.85017279604,-6218.98293836287,0.0399806559271595,1.11213300318359,4,12453.7003455921,12449.9658767257,12502.7778983819,12479.4124083996
5,1000,0.215,0.825,0.829329815684173,1.4848038891123,-6313.18618470675,-6313.9285866513,0.0399806559271595,1.11213300318359,4,12646.3723694135,12639.8571733026,12695.4499222033,12669.3037049765
5,1000,0.215,0.825,0.956724307704008,0.655303815852676,-6259.09857604368,-6259.42622795161,0.0399806559271595,1.11213300318359,4,12538.1971520874,12530.8524559032,12587.2747048772,12560.2989875771
5,1000,0.215,0.825,0.687851666421368,2.26114608689022,-6156.33993629422,-6157.47050933766,0.0399806559271595,1.11213300318359,4,12332.6798725884,12326.9410186753,12381.7574253783,12356.3875503492
5,1000,0.215,0.825,0.100970434890943,7.7551517584634,-6183.72667839736,-6187.6042542766,0.0399806559271595,1.11213300318359,4,12387.4533567947,12387.2085085532,12436.5309095845,12416.6550402271
5,1000,0.215,0.825,0.362462309676125,4.33581078771203,-6175.54322158176,-6177.71112697562,0.0399806559271595,1.11213300318359,4,12371.0864431635,12367.4222539512,12420.1639959534,12396.8687856251
5,1000,0.215,0.825,0.131198554418011,7.09018243621358,-6320.72006802725,-6324.26515924536,0.0399806559271595,1.11213300318359,4,12661.4401360545,12660.5303184907,12710.5176888443,12689.9768501646
5,1000,0.215,0.825,0.247302777517084,5.41499909125014,-6304.15485688074,-6306.86235642637,0.0399806559271595,1.11213300318359,4,12628.3097137615,12625.7247128527,12677.3872665513,12655.1712445266
5,1000,0.215,0.825,0.13816690753337,6.95720861926202,-6200.06381412037,-6203.54241843,0.0399806559271595,1.11213300318359,4,12420.1276282407,12419.08483686,12469.2051810306,12448.5313685339
5,1000,0.215,0.825,0.0119726026347287,12.8615257654146,-6253.51651433176,-6259.94727721447,0.0399806559271595,1.11213300318359,4,12527.0330286635,12531.8945544289,12576.1105814533,12561.3410861028
5,1000,0.215,0.825,0.755985693915947,1.88997860882228,-6101.85694456634,-6102.80193387075,0.0399806559271595,1.11213300318359,4,12223.7138891327,12217.6038677415,12272.7914419225,12247.0503994154
5,1000,0.215,0.825,0.28436642270759,5.02868948367905,-6249.1066775125,-6251.62102225434,0.0399806559271595,1.11213300318359,4,12518.213355025,12515.2420445087,12567.2909078148,12544.6885761826
5,1000,0.215,0.825,0.742913875688243,1.96109894635811,-6117.46101678516,-6118.44156625833,0.0399806559271595,1.11213300318359,4,12254.9220335703,12248.8831325167,12303.9995863601,12278.3296641906
5,1000,0.215,0.825,0.0755211671721438,8.47916900845485,-6239.92953375937,-6244.1691182636,0.0399806559271595,1.11213300318359,4,12499.8590675187,12500.3382365272,12548.9366203086,12529.7847682011
5,1000,0.215,0.825,0.687568371970572,2.26269844019589,-6105.74230488733,-6106.87365410743,0.0399806559271595,1.11213300318359,4,12231.4846097747,12225.7473082149,12280.5621625645,12255.1938398888
5,1000,0.215,0.825,0.030360894379516,10.683510977713,-6308.99627209477,-6314.33802758363,0.0399806559271595,1.11213300318359,4,12637.9925441895,12640.6760551673,12687.0700969794,12670.1225868411
5,1000,0.215,0.825,0.00033820529287354,20.8558333270594,-6148.51970461736,-6158.94762128089,0.0399806559271595,1.11213300318359,4,12317.0394092347,12329.8952425618,12366.1169620245,12359.3417742357
5,1000,0.215,0.825,0.736243727182179,1.99736410940386,-6251.07092695784,-6252.06960901254,0.0399806559271595,1.11213300318359,4,12522.1418539157,12516.1392180251,12571.2194067055,12545.585749699
5,1000,0.215,0.825,0.575973245393929,2.89250104213897,-6282.48208156287,-6283.92833208394,0.0399806559271595,1.11213300318359,4,12584.9641631257,12579.8566641679,12634.0417159156,12609.3031958418
5,1000,0.215,0.825,0.0779500813095808,8.40085493593324,-6015.51628704883,-6019.7167145168,0.0399806559271595,1.11213300318359,4,12051.0325740977,12051.4334290336,12100.1101268875,12080.8799607075
5,1000,0.215,0.825,0.543889879732634,3.08386697197784,-6165.76290791142,-6167.30484139741,0.0399806559271595,1.11213300318359,4,12351.5258158228,12346.6096827948,12400.6033686127,12376.0562144687
5,1000,0.215,0.825,0.673151684702425,2.34189795545535,-6188.05101888268,-6189.22196786041,0.0399806559271595,1.11213300318359,4,12396.1020377654,12390.4439357208,12445.1795905552,12419.8904673947
5,1000,0.215,0.825,0.891889836977568,1.11496997759241,-6162.32913898347,-6162.88662397226,0.0399806559271595,1.11213300318359,4,12344.6582779669,12337.7732479445,12393.7358307568,12367.2197796184
5,1000,0.215,0.825,0.115609380687804,7.41295609098233,-6238.62324371219,-6242.32972175768,0.0399806559271595,1.11213300318359,4,12497.2464874244,12496.6594435154,12546.3240402142,12526.1059751892
5,1000,0.215,0.825,0.577182129306151,2.88540473561807,-6234.92225637632,-6236.36495874413,0.0399806559271595,1.11213300318359,4,12489.8445127526,12484.7299174883,12538.9220655425,12514.1764491622
5,1000,0.215,0.825,0.824561020696059,1.5117334536917,-6177.32819197873,-6178.08405870557,0.0399806559271595,1.11213300318359,4,12374.6563839575,12368.1681174111,12423.7339367473,12397.614649085
5,1000,0.215,0.825,0.388788184761913,4.12931177444989,-6185.0630477346,-6187.12770362182,0.0399806559271595,1.11213300318359,4,12390.1260954692,12386.2554072436,12439.203648259,12415.7019389175
5,1000,0.215,0.825,0.258696753942067,5.29125428820043,-6191.50993422126,-6194.15556136536,0.0399806559271595,1.11213300318359,4,12403.0198684425,12400.3111227307,12452.0974212323,12429.7576544046
5,1000,0.215,0.825,0.0741824106606516,8.52335648715416,-6185.41025935302,-6189.6719375966,0.0399806559271595,1.11213300318359,4,12390.820518706,12391.3438751932,12439.8980714959,12420.7904068671
5,1000,0.215,0.825,0.070438123838329,8.65106706148435,-6227.64652073068,-6231.97205426142,0.0399806559271595,1.11213300318359,4,12475.2930414614,12475.9441085228,12524.3705942512,12505.3906401967
5,1000,0.215,0.825,0.574946945597446,2.89853165794739,-6186.72569934638,-6188.17496517535,0.0399806559271595,1.11213300318359,4,12393.4513986928,12388.3499303507,12442.5289514826,12417.7964620246
5,1000,0.215,0.825,0.321600100718546,4.68119103712888,-6206.60482840845,-6208.94542392701,0.0399806559271595,1.11213300318359,4,12433.2096568169,12429.890847854,12482.2872096067,12459.3373795279
5,1000,0.215,0.825,0.176761118969161,6.31597434555442,-6297.79236489644,-6300.95035206922,0.0399806559271595,1.11213300318359,4,12615.5847297929,12613.9007041384,12664.6622825827,12643.3472358123
5,1000,0.215,0.825,0.667074035227224,2.37541843995859,-6095.04056699666,-6096.22827621664,0.0399806559271595,1.11213300318359,4,12210.0811339933,12204.4565524333,12259.1586867831,12233.9030841072
5,1000,0.215,0.825,0.349905055185185,4.43847634172562,-6150.98899058638,-6153.20822875724,0.0399806559271595,1.11213300318359,4,12321.9779811728,12318.4164575145,12371.0555339626,12347.8629891884
5,1000,0.215,0.825,0.600562767728552,2.7496046313172,-6090.34134953168,-6091.71615184734,0.0399806559271595,1.11213300318359,4,12200.6826990634,12195.4323036947,12249.7602518532,12224.8788353686
5,1000,0.215,0.825,0.228360569363182,5.63208729137841,-6173.8503148199,-6176.66635846559,0.0399806559271595,1.11213300318359,4,12367.7006296398,12365.3327169312,12416.7781824296,12394.7792486051
5,1000,0.215,0.825,0.224347435033705,5.68008584844938,-6201.85026393256,-6204.69030685679,0.0399806559271595,1.11213300318359,4,12423.7005278651,12421.3806137136,12472.7780806549,12450.8271453875
5,1000,0.215,0.825,0.446584455263612,3.71061127598114,-6177.61795258605,-6179.47325822404,0.0399806559271595,1.11213300318359,4,12375.2359051721,12370.9465164481,12424.3134579619,12400.393048122
5,1000,0.215,0.825,0.243969508180066,5.45212930286652,-6294.32040338473,-6297.04646803616,0.0399806559271595,1.11213300318359,4,12608.6408067695,12606.0929360723,12657.7183595593,12635.5394677462
