"n","target_cv","actual_cv","maxmin_ratio","p","q","p_value","Lambda","loglik_F","loglik_R","aic_F","aic_R","bic_F","bic_R"
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.19534754570546e-10,51.0346164419534,-30814.7006620928,-30840.2179703137,61649.4013241855,61692.4359406275,61714.5732560997,61731.539099776
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.36222727546342e-14,71.0501381767317,-30931.8969287874,-30967.4219978758,61883.7938575748,61946.8439957515,61948.9657894889,61985.9471549
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.49108272674679e-11,53.5648195077811,-31064.8280469195,-31091.6104566734,62149.6560938391,62195.2209133468,62214.8280257532,62234.3240724953
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.62535024826788e-10,51.659269294003,-31074.3415210349,-31100.1711556819,62168.6830420698,62212.3423113638,62233.8549739839,62251.4454705123
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.49162590529289e-10,49.5459242801808,-30865.1362690988,-30889.9092312389,61750.2725381977,61791.8184624778,61815.4444701118,61830.9216216263
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.14425343251043e-06,31.7575521933977,-30824.3982684867,-30840.2770445834,61668.7965369735,61692.5540891668,61733.9684688876,61731.6572483154
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.78288027959313e-08,40.9271008986107,-31144.9985129083,-31165.4620633576,62309.9970258167,62342.9241267153,62375.1689577308,62382.0272858638
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.21294067158178e-12,61.8011963166136,-30765.2072214645,-30796.1078196228,61550.414442929,61604.2156392456,61615.5863748432,61643.3187983941
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.30085879771732e-12,58.3962293379518,-30993.4602131408,-31022.6583278098,62006.9204262817,62057.3166556196,62072.0923581958,62096.4198147681
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.25878207584553e-08,42.5897875405208,-30867.6856703328,-30888.9805641031,61755.3713406656,61789.9611282062,61820.5432725798,61829.0642873547
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.96806695276161e-08,41.6535318742826,-30995.0120635247,-31015.8388294618,62010.0241270494,62043.6776589237,62075.1960589635,62082.7808180722
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.86336497544607e-07,36.9285866956343,-30878.5765671862,-30897.040860534,61777.1531343724,61806.081721068,61842.3250662865,61845.1848802165
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.68840912472939e-14,68.5073351013052,-30718.123094181,-30752.3767617317,61456.2461883621,61516.7535234634,61521.4181202763,61555.8566826119
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.50830688130577e-11,53.2627560874753,-30889.714567205,-30916.3459452487,61799.4291344099,61844.6918904974,61864.6010663241,61883.7950496459
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.30564084329153e-06,32.8112181711622,-30760.0953453485,-30776.5009544341,61540.190690697,61565.0019088682,61605.3626226112,61604.1050680167
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.57528325632101e-09,46.932240081187,-31092.5407680507,-31116.0068880913,62205.0815361014,62244.0137761826,62270.2534680155,62283.1169353311
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.90077719901805e-10,48.9780288219699,-30859.8502320849,-30884.3392464959,61739.7004641699,61780.6784929919,61804.872396084,61819.7816521404
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.41638844125369e-11,55.6135449852227,-30810.1998203582,-30838.0065928508,61640.3996407164,61688.0131857016,61705.5715726306,61727.1163448501
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.77382051832725e-12,58.5769073865886,-30928.247033384,-30957.5354870773,61876.4940667681,61927.0709741547,61941.6659986822,61966.1741333032
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.89649888926732e-11,55.2380085544501,-30741.6811738494,-30769.3001781267,61503.3623476989,61550.6003562533,61568.534279613,61589.7035154018
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.03672721692011e-12,62.125287763949,-30892.787960235,-30923.850604117,61805.5759204701,61859.701208234,61870.7478523843,61898.8043673825
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.6776804925648e-08,38.5380401837319,-30886.7437743797,-30906.0127944715,61793.4875487593,61824.0255889431,61858.6594806735,61863.1287480916
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.13246617233798e-11,55.0756931406067,-30959.3843814359,-30986.9222280062,61938.7687628718,61985.8444560124,62003.9406947859,62024.9476151609
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.03611278842366e-10,49.768403383081,-30463.8290163699,-30488.7132180614,60947.6580327398,60989.4264361228,61012.8299646539,61028.5295952713
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.41441031910752e-12,61.4838949554542,-30933.4862847632,-30964.2282322409,61886.9725695264,61940.4564644819,61952.1445014406,61979.5596236304
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.5720131785163e-10,50.0225014856842,-30689.345631352,-30714.3568820948,61398.6912627039,61440.7137641896,61463.8631946181,61479.8169233381
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.48974141758731e-14,69.1150303851173,-30925.579866871,-30960.1373820635,61871.1597337419,61932.274764127,61936.3316656561,61971.3779232755
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.07827378028391e-12,60.6890460557406,-31079.7578658657,-31110.1023888936,62179.5157317314,62232.2047777872,62244.6876636456,62271.3079369357
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.63847129326291e-14,70.6704300293204,-30915.6569137384,-30950.992128753,61851.3138274768,61913.9842575061,61916.4857593909,61953.0874166546
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.67116386380524e-11,53.2182271955098,-30669.338069801,-30695.9471833987,61358.676139602,61403.8943667975,61423.8480715161,61442.997525946
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.06925165618586e-07,38.0986649901897,-30984.1685770786,-31003.2179095737,61988.3371541572,62018.4358191474,62053.5090860714,62057.5389782959
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.21632672340762e-13,66.5442049165576,-31192.8318286313,-31226.1039310896,62405.6636572627,62464.2078621792,62470.8355891769,62503.3110213277
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.80871332894658e-07,36.9913448826119,-30889.9403787558,-30908.4360511972,61799.8807575117,61828.8721023943,61865.0526894259,61867.9752615428
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.09985206225515e-09,47.6811365797257,-30973.9188539835,-30997.7594222734,61967.8377079671,62007.5188445468,62033.0096398812,62046.6220036953
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.78289123719319e-09,45.1039749037664,-30911.0941919714,-30933.6461794233,61842.1883839428,61879.2923588465,61907.3603158569,61918.395517995
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.3227390805328e-07,34.037021618853,-30992.6173632702,-31009.6358740797,62005.2347265405,62031.2717481593,62070.4066584546,62070.3749073078
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,0.000151163747390049,22.6146859238652,-30970.013745986,-30981.3210889479,61960.027491972,61974.6421778959,62025.1994238862,62013.7453370444
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.23091137772916e-08,38.6492335969233,-30538.5774395647,-30557.9020563632,61097.1548791294,61127.8041127263,61162.3268110436,61166.9072718748
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.48943915597099e-11,53.0078848800258,-30906.0550046971,-30932.5589471371,61832.1100093942,61877.1178942742,61897.2819413084,61916.2210534227
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.66152744540518e-11,55.4133303380149,-30631.3045222043,-30659.0111873733,61282.6090444086,61330.0223747466,61347.7809763227,61369.1255338951
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.56404017166879e-12,61.276222469096,-31019.5986254588,-31050.2367366933,62059.1972509175,62112.4734733866,62124.3691828317,62151.5766325351
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.61127575926427e-10,49.4912210424663,-31276.3182402873,-31301.0638508085,62572.6364805746,62614.1277016171,62637.8084124888,62653.2308607656
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.3263685708423e-10,48.5274823385989,-30823.2801865354,-30847.5439277047,61666.5603730708,61707.0878554094,61731.732304985,61746.1910145579
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.85434109977838e-09,46.5921004003903,-31036.1585553382,-31059.4546055384,62092.3171106764,62130.9092110768,62157.4890425906,62170.0123702253
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.11123130216147e-07,34.7978977036109,-31004.7030542386,-31022.1020030904,62029.4061084773,62056.2040061809,62094.5780403914,62095.3071653294
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.10384283512295e-15,74.0898050693359,-30777.584247938,-30814.6291504727,61575.168495876,61641.2583009453,61640.3404277901,61680.3614600938
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.01850889333924e-16,79.6977637400341,-31092.7057058076,-31132.5545876776,62205.4114116151,62277.1091753552,62270.5833435293,62316.2123345037
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,9.63953058609124e-07,33.4546615990839,-30911.2010248975,-30927.928355697,61842.4020497949,61867.856711394,61907.5739817091,61906.9598705425
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.12995410810229e-12,58.1405054386123,-30958.5334347636,-30987.6036874829,61937.0668695271,61987.2073749657,62002.2388014413,62026.3105341142
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.17449300996859e-07,35.2259217902756,-30554.9812766743,-30572.5942375695,61129.9625533486,61157.1884751389,61195.1344852628,61196.2916342874
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.20659550050398e-06,30.9013335717536,-30812.8810633185,-30828.3317301043,61645.7621266369,61668.6634602087,61710.9340585511,61707.7666193572
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.20149950771427e-09,46.2340920161223,-30934.9314528497,-30958.0484988577,61889.8629056993,61928.0969977154,61955.0348376135,61967.2001568639
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.53713944334805e-09,44.3079067052604,-30696.7493552303,-30718.9033085829,61413.4987104605,61449.8066171658,61478.6706423747,61488.9097763143
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,9.76994538335964e-16,76.4630628164523,-31113.1684687594,-31151.4000001676,62246.3369375187,62314.8000003352,62311.5088694329,62353.9031594837
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,9.05822003269558e-15,71.8890422332697,-30972.2842246663,-31008.228745783,61964.5684493326,62028.4574915659,62029.7403812468,62067.5606507144
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.38662613227444e-09,46.0656097923493,-30917.6305237802,-30940.6633286763,61855.2610475603,61893.3266573527,61920.4329794745,61932.4298165012
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.47279110723264e-06,29.4033404836955,-30678.0508563216,-30692.7525265635,61376.1017126433,61397.505053127,61441.2736445574,61436.6082122755
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.93331665797951e-12,59.3706451208127,-31005.3367774293,-31035.0220999897,62030.6735548585,62082.0441999793,62095.8454867727,62121.1473591278
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.4312010727296e-12,59.1242230033167,-30898.0769022316,-30927.6390137333,61816.1538044633,61867.2780274666,61881.3257363775,61906.3811866151
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.11115375827902e-08,42.8509592861228,-30550.674248262,-30572.0997279051,61121.348496524,61156.1994558101,61186.5204284382,61195.3026149586
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.47824978134907e-11,54.8586561667398,-30830.7901943809,-30858.2195224642,61681.5803887617,61728.4390449285,61746.7523206759,61767.542204077
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.53249813491274e-10,51.781467012137,-30913.552484032,-30939.443217538,61847.1049680639,61890.8864350761,61912.2768999781,61929.9895942246
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.25371786256706e-10,52.1984866166313,-30796.1965835709,-30822.2958268792,61612.3931671417,61656.5916537584,61677.5650990559,61695.6948129069
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.49307619546171e-15,75.5925234750684,-31037.0873346694,-31074.8835964069,62094.1746693387,62161.7671928138,62159.3466012529,62200.8703519623
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.75857448715997e-08,38.7735363989486,-30724.0669320347,-30743.4537002342,61468.1338640695,61498.9074004684,61533.3057959836,61538.0105596169
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.06874692399677e-13,64.636896281052,-30895.6459971736,-30927.9644453142,61811.2919943473,61867.9288906283,61876.4639262614,61907.0320497768
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.51520947254324e-07,37.3645193221164,-30544.7564884692,-30563.4387481303,61109.5129769385,61138.8774962606,61174.6849088527,61177.9806554091
5000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.42391913906552e-07,37.495441402185,-30962.7374412189,-30981.48516192,61945.4748824379,61974.97032384,62010.646814352,62014.0734829885
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.34488544705067e-28,136.832387892689,-61734.9226201565,-61803.3388141028,123489.845240313,123618.677628206,123561.948644033,123661.939670437
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.01958522851435e-18,90.5228893066378,-61964.1166688643,-62009.3781135177,123948.233337729,124030.756227035,124020.336741448,124074.018269267
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.4803706772726e-18,86.1902535714471,-61790.1374740742,-61833.2326008599,123600.274948148,123678.46520172,123672.378351868,123721.727243952
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.37194405825392e-13,64.4426164872275,-61679.6164036202,-61711.8377118638,123379.23280724,123435.675423728,123451.33621096,123478.937465959
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.47273383649393e-27,130.922179633504,-61829.454564606,-61894.9156544228,123678.909129212,123801.831308846,123751.012532932,123845.093351077
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.50678048181373e-19,93.3898857735476,-61681.3805330593,-61728.0754759461,123382.761066119,123468.150951892,123454.864469838,123511.412994124
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.90199117175577e-22,106.114549377147,-61494.2358176555,-61547.293092344,123008.471635311,123106.586184688,123080.575039031,123149.84822692
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.94446922303442e-33,158.582074999664,-62183.8532872447,-62263.1443247446,124387.706574489,124538.288649489,124459.809978209,124581.550691721
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.213151785735e-22,107.734746554212,-61188.8300962752,-61242.6974695523,122397.66019255,122497.394939105,122469.76359627,122540.656981336
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.41083692067039e-20,95.6202370277315,-62072.783271263,-62120.5933897769,124165.566542526,124253.186779554,124237.669946246,124296.448821786
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.50146794609669e-12,61.360544017356,-61612.3936254922,-61643.0738975008,123244.787250984,123298.147795002,123316.890654704,123341.409837234
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.92043113887567e-21,101.876277381089,-62207.0069354294,-62257.9450741199,124434.013870859,124527.89014824,124506.117274579,124571.152190472
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.12022454185287e-24,115.039617508533,-62013.9120590915,-62071.4318678458,124047.824118183,124154.863735692,124119.927521903,124198.125777923
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.23507150715208e-18,88.1618803737656,-61663.1389304687,-61707.2198706556,123346.277860937,123426.439741311,123418.381264657,123469.701783543
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.45646003311348e-24,116.89686029141,-62020.2679858291,-62078.7164159748,124060.535971658,124169.43283195,124132.639375378,124212.694874181
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.17853152475354e-28,133.168489763077,-61942.3441112203,-62008.9283561019,123904.688222441,124029.856712204,123976.79162616,124073.118754436
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.0809014309254e-20,97.0966651311464,-62084.0380792568,-62132.5864118224,124188.076158514,124277.172823645,124260.179562233,124320.434865877
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.30574878734182e-24,118.182255557113,-61819.9088540635,-61878.9999818421,123659.817708127,123769.999963684,123731.921111847,123813.262005916
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.05437883261042e-19,92.4075870750385,-61775.2292999596,-61821.4330934971,123570.458599919,123654.866186994,123642.562003639,123698.128229226
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.35053248332689e-19,94.6531999056751,-61752.44618569,-61799.7727856428,123524.89237138,123611.545571286,123596.9957751,123654.807613518
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.35443753569081e-24,115.311606166666,-61792.9042581094,-61850.5600611927,123605.808516219,123713.120122385,123677.911919939,123756.382164617
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.02708102137419e-15,73.5548937494896,-62071.4680482727,-62108.2454951475,124162.936096545,124228.490990295,124235.039500265,124271.753032527
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.70015735196963e-16,77.9643997039529,-61937.0935572906,-61976.0757571426,123894.187114581,123964.151514285,123966.290518301,124007.413556517
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.02824071982232e-24,118.668180433058,-61700.6043771277,-61759.9384673442,123421.208754255,123531.876934688,123493.312157975,123575.13897692
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.02752524295982e-22,107.913199738192,-62017.1720105929,-62071.128610462,124054.344021186,124154.257220924,124126.447424905,124197.519263156
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.40175179512085e-22,106.858975142037,-61799.418706513,-61852.8481940841,123618.837413026,123717.696388168,123690.940816746,123760.9584304
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.44705425814913e-19,92.7391538487718,-61503.2987705252,-61549.6683474496,123026.59754105,123111.336694899,123098.70094477,123154.598737131
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.38480868340255e-19,93.491781741046,-61916.6376575528,-61963.3835484233,123853.275315106,123938.767096847,123925.378718825,123982.029139078
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.60490620731275e-22,106.241942995795,-62192.3433292154,-62245.4643007133,124404.686658431,124502.928601427,124476.790062151,124546.190643659
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.1711377691715e-20,99.6441131524771,-61889.5218580998,-61939.343914676,123799.0437162,123890.687829352,123871.147119919,123933.949871584
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.28153145757016e-17,85.345223887125,-61990.5161706304,-62033.1887825739,124001.032341261,124078.377565148,124073.13574498,124121.63960738
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.54649491571794e-24,114.902612985592,-61819.7948026831,-61877.2461091759,123659.589605366,123766.492218352,123731.693009086,123809.754260584
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.4237111299795e-25,119.968932425749,-61779.9139217504,-61839.8983879633,123579.827843501,123691.796775927,123651.931247221,123735.058818158
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.46677741541298e-14,68.1911542227026,-61804.3062913275,-61838.4018684389,123628.612582655,123688.803736878,123700.715986375,123732.06577911
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.3441044516155e-24,116.99209740368,-62358.7598207756,-62417.2558694775,124737.519641551,124846.511738955,124809.623045271,124889.773781187
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.12893645660982e-19,93.7236243476655,-61920.1307022751,-61966.9925144489,123860.26140455,123945.985028898,123932.36480827,123989.24707113
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.44822665143365e-18,89.8054323115357,-61843.8691814716,-61888.7718976274,123707.738362943,123789.543795255,123779.841766663,123832.805837487
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.6347209834186e-21,103.659783963943,-61552.479718824,-61604.3096108059,123124.959437648,123220.619221612,123197.062841368,123263.881263844
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.02766853614454e-17,81.5876009066124,-62003.6265509236,-62044.4203513769,124027.253101847,124100.840702754,124099.356505567,124144.102744986
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.44024519994429e-23,110.248924580781,-61823.0686270874,-61878.1930893778,123666.137254175,123768.386178756,123738.240657895,123811.648220988
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.10036209625519e-31,151.246802212656,-62143.7300005266,-62219.3534016329,124307.460001053,124450.706803266,124379.563404773,124493.968845498
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.02642844090029e-19,95.213589713152,-62159.9898590148,-62207.5966538714,124339.97971803,124427.193307743,124412.083121749,124470.455349975
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.70845400231421e-17,81.4208057392825,-61900.9405520824,-61941.650954952,123821.881104165,123895.301909904,123893.984507885,123938.563952136
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.30146800677227e-29,141.570304996887,-61904.6927352883,-61975.4778877868,123829.385470577,123962.955775574,123901.488874296,124006.217817805
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.90591975157202e-17,81.3748600597464,-61755.3556174336,-61796.0430474634,123530.711234867,123604.086094927,123602.814638587,123647.348137159
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.83553879397944e-21,103.42357601125,-61957.6046427538,-62009.3164307594,123935.209285508,124030.632861519,124007.312689227,124073.894903751
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.98589094931752e-14,70.2749069343845,-61763.5710996506,-61798.7085531178,123547.142199301,123609.417106236,123619.245603021,123652.679148467
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.45829896023383e-27,131.994354678682,-62044.7155370897,-62110.712714429,124109.431074179,124233.425428858,124181.534477899,124276.68747109
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.89233131261228e-24,115.960472710693,-61928.1693427508,-61986.1495791061,123876.338685502,123984.299158212,123948.442089221,124027.561200444
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.39489522621542e-26,127.408439056497,-61949.3405110176,-62013.0447305458,123918.681022035,124038.089461092,123990.784425755,124081.351503323
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.19528414801308e-16,80.771836467422,-61780.6880553248,-61821.0739735585,123581.37611065,123654.147947117,123653.479514369,123697.409989349
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.08556714487863e-19,92.391929211095,-61903.9308895545,-61950.1268541601,123827.861779109,123912.25370832,123899.965182829,123955.515750552
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,9.73099683063484e-24,114.095992157309,-61868.7230455808,-61925.7710416595,123757.446091162,123863.542083319,123829.549494881,123906.804125551
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.6445737407494e-17,83.8620631937665,-61576.8295836554,-61618.7606152522,123173.659167311,123249.521230504,123245.762571031,123292.783272736
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.33817518250344e-21,104.067823243953,-61737.6779765074,-61789.7118881294,123495.355953015,123591.423776259,123567.459356735,123634.685818491
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.40413883271047e-20,99.2739188164414,-61753.4680063176,-61803.1049657259,123526.936012635,123618.209931452,123599.039416355,123661.471973684
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.17832252772684e-16,78.205800578362,-61825.4384951386,-61864.5413954278,123670.876990277,123741.082790856,123742.980393997,123784.344833087
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.35706973743249e-27,132.140419434741,-61318.639230727,-61384.7094404443,122657.278461454,122781.418880889,122729.381865174,122824.680923121
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,9.35682878338877e-17,81.2736502972402,-62138.3481427999,-62178.9849679485,124296.6962856,124369.969935897,124368.799689319,124413.231978129
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,9.79315024908522e-20,95.3095369857765,-61592.0027611772,-61639.6575296701,123204.005522354,123291.31505934,123276.108926074,123334.577101572
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.52018271821993e-16,77.6345015643165,-61786.1606174698,-61824.977868252,123592.32123494,123661.955736504,123664.424638659,123705.217778736
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.84229860434924e-17,82.6232375572145,-62011.8485717698,-62053.1601905485,124043.69714354,124118.320381097,124115.800547259,124161.582423329
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.01728334040346e-16,78.8734869625187,-61461.6504577257,-61501.087201207,122943.300915451,123014.174402414,123015.404319171,123057.436444646
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.39330314308866e-16,80.4576435342897,-61861.4536667713,-61901.6824885384,123742.907333543,123815.364977077,123815.010737262,123858.627019309
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.46452982013261e-24,115.270195202276,-61622.1830667669,-61679.818164368,123264.366133534,123371.636328736,123336.469537254,123414.898370968
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.37229455029424e-14,69.909180830713,-61643.7965608311,-61678.7511512465,123307.593121662,123369.502302493,123379.696525382,123412.764344725
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.23040213977862e-18,88.9224183799961,-61642.2184620451,-61686.6796712351,123304.43692409,123385.35934247,123376.54032781,123428.621384702
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.63339626740005e-29,138.266495475982,-61931.6158793825,-62000.7491271205,123883.231758765,124013.498254241,123955.335162485,124056.760296473
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.4126407243192e-23,110.257671337109,-61832.7923229294,-61887.921158598,123685.584645859,123787.842317196,123757.688049579,123831.104359428
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,9.93585506746146e-22,104.674718229013,-61553.3030841794,-61605.6404432939,123126.606168359,123223.280886588,123198.709572079,123266.54292882
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.28474984149452e-19,92.2946640382143,-61785.3225156061,-61831.4698476252,123590.645031212,123674.93969525,123662.748434932,123718.201737482
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.92677061866613e-18,89.2216630985931,-61474.2938396786,-61518.9046712279,122968.587679357,123049.809342456,123040.691083077,123093.071384688
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.37705263605507e-24,115.721685415963,-61581.3606684978,-61639.2215112057,123182.721336996,123290.443022411,123254.824740715,123333.705064643
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.75685658885993e-21,103.512893495703,-61907.1753758003,-61958.9318225482,123834.350751601,123929.863645096,123906.45415532,123973.125687328
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.06266579798972e-16,77.4421885446936,-61881.3149138133,-61920.0360080856,123782.629827627,123852.072016171,123854.733231346,123895.334058403
