"n","target_cv","actual_cv","mttf_true","mttf_full","mttf_reduced","mttf_adaptive_lrt","selected_model_lrt","cv_hat","mttf_adaptive_cv","selected_model_cv","Lambda","p_value","loglik_F","loglik_R","conv_F"
1000,0.06,0.0821583836257748,220.703401433383,216.88941137637,219.625727660832,216.88941137637,"full",0.169007708086879,216.88941137637,"full",10.2137826568051,0.0369764716886211,-6241.69701358289,-6246.8039049113,0
1000,0.06,0.0821583836257748,220.703401433383,222.200888128286,222.684838167308,222.684838167308,"reduced",0.0815517170347067,222.684838167308,"reduced",3.84191044613544,0.427823509641234,-6187.78569429387,-6189.70664951694,0
1000,0.06,0.0821583836257748,220.703401433383,217.871337542659,219.095475374677,217.871337542659,"full",0.159819334309456,217.871337542659,"full",13.0601235078011,0.0109857257158361,-6182.82634776666,-6189.35640952056,0
1000,0.06,0.0821583836257748,220.703401433383,215.634628629136,216.792162998484,215.634628629136,"full",0.141799508374389,215.634628629136,"full",11.6217526837208,0.0203972427737299,-6258.39394410562,-6264.20482044748,0
1000,0.06,0.0821583836257748,220.703401433383,222.469106990791,223.560316517956,223.560316517956,"reduced",0.156147118449125,222.469106990791,"full",6.24953325608112,0.181271896390042,-6125.75352310378,-6128.87828973182,0
1000,0.06,0.0821583836257748,220.703401433383,218.247119681618,219.183050414318,219.183050414318,"reduced",0.114534832931517,218.247119681618,"full",5.62039378081317,0.229347713989997,-6220.19526274742,-6223.00545963783,0
1000,0.06,0.0821583836257748,220.703401433383,211.259109430001,212.037861624975,212.037861624975,"reduced",0.117757159123084,211.259109430001,"full",7.60065886235679,0.107351703715265,-6253.639462503,-6257.43979193418,0
1000,0.06,0.0821583836257748,220.703401433383,215.499649940489,216.117801400636,216.117801400636,"reduced",0.112502600983633,215.499649940489,"full",6.12607036884583,0.189929010090912,-6274.066206981,-6277.12924216543,0
1000,0.06,0.0821583836257748,220.703401433383,217.27074601089,218.866034460469,217.27074601089,"full",0.194071509515181,217.27074601089,"full",16.6873182095424,0.00222285880364815,-6224.46322113298,-6232.80688023775,0
1000,0.06,0.0821583836257748,220.703401433383,224.080532192059,224.462924044771,224.462924044771,"reduced",0.0800020975638937,224.462924044771,"reduced",3.73124204376109,0.443598265468207,-6125.63621959488,-6127.50184061676,0
1000,0.06,0.0821583836257748,220.703401433383,213.873675533512,215.118493115213,213.873675533512,"full",0.15984654407785,213.873675533512,"full",10.0490240464042,0.0396099258597852,-6268.49696901795,-6273.52148104115,0
1000,0.06,0.0821583836257748,220.703401433383,230.333477716272,230.579435102965,230.579435102965,"reduced",0.0830846704509006,230.579435102965,"reduced",2.8087616136545,0.590321250910123,-6106.65997566949,-6108.06435647632,0
1000,0.06,0.0821583836257748,220.703401433383,219.602366401969,220.304597208172,220.304597208172,"reduced",0.104414036896666,219.602366401969,"full",5.62419802461045,0.229026158429107,-6156.74550266835,-6159.55760168066,0
1000,0.06,0.0821583836257748,220.703401433383,217.196756828519,218.656670414402,217.196756828519,"full",0.161913406573044,217.196756828519,"full",16.342162943798,0.0025927757559276,-6192.20517997774,-6200.37626144964,0
1000,0.06,0.0821583836257748,220.703401433383,222.521132234881,222.547593917112,222.547593917112,"reduced",0.0298314991928596,222.547593917112,"reduced",0.421507376311638,0.98067846102352,-6227.64904436201,-6227.85979805017,0
1000,0.06,0.0821583836257748,220.703401433383,207.917718246503,208.615337555979,208.615337555979,"reduced",0.109519504077301,207.917718246503,"full",5.82083572833653,0.212933871216263,-6254.48597759206,-6257.39639545623,0
1000,0.06,0.0821583836257748,220.703401433383,212.724031591769,213.294448155974,213.294448155974,"reduced",0.109465295770846,212.724031591769,"full",5.76811416038254,0.217147847265888,-6295.36784904234,-6298.25190612253,0
1000,0.06,0.0821583836257748,220.703401433383,215.677914491542,216.072017057613,216.072017057613,"reduced",0.0842013151003362,216.072017057613,"reduced",3.91493539025396,0.417640484550389,-6248.60348656437,-6250.56095425949,0
1000,0.06,0.0821583836257748,220.703401433383,217.106651050449,218.165742807996,218.165742807996,"reduced",0.132627280374196,217.106651050449,"full",8.94884864273808,0.0623908157472673,-6264.9172096192,-6269.39163394057,0
1000,0.06,0.0821583836257748,220.703401433383,212.400431660115,213.353702368639,212.400431660115,"full",0.139161547043008,212.400431660115,"full",11.5774420299895,0.0207863563086546,-6249.2452116685,-6255.03393268349,0
1000,0.06,0.0821583836257748,220.703401433383,213.469555693719,214.671911117427,214.671911117427,"reduced",0.131510066141415,213.469555693719,"full",9.48533796015181,0.0500493931231297,-6279.15786109364,-6283.90053007371,0
1000,0.06,0.0821583836257748,220.703401433383,222.372971217571,223.145738290687,223.145738290687,"reduced",0.124099988545089,222.372971217571,"full",6.31295193243568,0.176964103075093,-6172.7146900107,-6175.87116597692,0
1000,0.06,0.0821583836257748,220.703401433383,224.752275232034,225.373357643503,225.373357643503,"reduced",0.0910769987114552,225.373357643503,"reduced",5.50101116730184,0.239640611398389,-6112.60726316909,-6115.35776875274,0
1000,0.06,0.0821583836257748,220.703401433383,227.776575416039,228.700997883557,227.776575416039,"full",0.130294602048689,227.776575416039,"full",10.5174733001495,0.0325571491526845,-6167.22002629594,-6172.47876294601,0
1000,0.06,0.0821583836257748,220.703401433383,204.784546190449,205.824668034687,205.824668034687,"reduced",0.12059935620559,204.784546190449,"full",7.31794616955995,0.120010261302713,-6327.33719121772,-6330.9961643025,0
1000,0.06,0.0821583836257748,220.703401433383,211.276613329873,212.29187179485,211.276613329873,"full",0.134902924046596,211.276613329873,"full",12.1838759392758,0.0160350339597104,-6213.4679955432,-6219.55993351284,0
1000,0.06,0.0821583836257748,220.703401433383,217.552161340786,218.391137349185,218.391137349185,"reduced",0.115683288729966,217.552161340786,"full",6.02668060651376,0.197164590291358,-6223.80172436397,-6226.81506466722,0
1000,0.06,0.0821583836257748,220.703401433383,221.051002936376,221.754309588678,221.754309588678,"reduced",0.100560036989846,221.051002936376,"full",4.70986043193261,0.318383309668397,-6215.88505391799,-6218.23998413395,0
1000,0.06,0.0821583836257748,220.703401433383,222.994349423286,223.633259054268,223.633259054268,"reduced",0.0996721877421225,223.633259054268,"reduced",5.82239511274202,0.212810336510622,-6185.94678096641,-6188.85797852278,0
1000,0.06,0.0821583836257748,220.703401433383,226.856324435195,227.488914403125,227.488914403125,"reduced",0.105599903135377,226.856324435195,"full",6.1185229689836,0.190470028444059,-6165.81765004497,-6168.87691152946,0
1000,0.06,0.0821583836257748,220.703401433383,216.712182912548,217.765738671807,217.765738671807,"reduced",0.14721771175049,216.712182912548,"full",7.6765262109293,0.104172477956243,-6261.97042307304,-6265.80868617851,0
1000,0.06,0.0821583836257748,220.703401433383,218.61238402636,219.6314908705,219.6314908705,"reduced",0.126731591720814,218.61238402636,"full",9.4332275295219,0.0511375031648496,-6197.16035461096,-6201.87696837572,0
1000,0.06,0.0821583836257748,220.703401433383,219.757815903495,222.264492841819,219.757815903495,"full",0.208400965574066,219.757815903495,"full",21.2343625950689,0.000284523089676553,-6193.95460656832,-6204.57178786585,0
1000,0.06,0.0821583836257748,220.703401433383,218.213394521346,218.242725333347,218.242725333347,"reduced",0.0358852484708001,218.242725333347,"reduced",0.566121493280662,0.966752932843083,-6260.54183607473,-6260.82489682137,0
1000,0.06,0.0821583836257748,220.703401433383,231.50652088389,232.074850191059,232.074850191059,"reduced",0.0855526921945199,232.074850191059,"reduced",3.78287203606487,0.436187646096422,-6093.79894644247,-6095.6903824605,0
1000,0.06,0.0821583836257748,220.703401433383,216.611147714642,217.092104896662,217.092104896662,"reduced",0.100597690253566,216.611147714642,"full",5.32518659470406,0.255528367104096,-6220.08737865865,-6222.749971956,0
1000,0.06,0.0821583836257748,220.703401433383,214.248043158893,215.93629362579,214.248043158893,"full",0.182324957197058,214.248043158893,"full",12.5332459271249,0.0137966247972596,-6260.82163973995,-6267.08826270351,0
1000,0.06,0.0821583836257748,220.703401433383,222.56987733077,223.398805405159,223.398805405159,"reduced",0.117894932049572,222.56987733077,"full",7.3964384679075,0.116363579513114,-6170.66435674403,-6174.36257597798,0
1000,0.06,0.0821583836257748,220.703401433383,231.094571977503,231.242998346645,231.242998346645,"reduced",0.0528707003033728,231.242998346645,"reduced",1.41374359502879,0.841802830260916,-6088.08971348153,-6088.79658527904,0
1000,0.06,0.0821583836257748,220.703401433383,234.170966732019,235.576246757463,235.576246757463,"reduced",0.130091192335422,234.170966732019,"full",7.53282724328892,0.110270431640345,-6048.94838634471,-6052.71479996635,0
1000,0.06,0.0821583836257748,220.703401433383,223.184141513481,224.277027508082,223.184141513481,"full",0.14116818978035,223.184141513481,"full",10.6737954044929,0.0304853702320867,-6163.63442860277,-6168.97132630502,0
1000,0.06,0.0821583836257748,220.703401433383,216.768489047441,218.433762748853,216.768489047441,"full",0.161582878332839,216.768489047441,"full",15.8848157961183,0.00317768286908134,-6228.0976555791,-6236.04006347716,0
1000,0.06,0.0821583836257748,220.703401433383,227.166210273105,227.898588745939,227.898588745939,"reduced",0.102643470843421,227.166210273105,"full",5.02180766389392,0.285067203248578,-6147.88240518793,-6150.39330901988,0
1000,0.06,0.0821583836257748,220.703401433383,219.128110765313,219.612451544123,219.612451544123,"reduced",0.0963459849677227,219.612451544123,"reduced",5.39449384410364,0.249160389714484,-6240.99302813183,-6243.69027505388,0
1000,0.06,0.0821583836257748,220.703401433383,215.897992414413,217.322184747761,215.897992414413,"full",0.172557373214508,215.897992414413,"full",12.2079380279883,0.015870148771809,-6197.42443723343,-6203.52840624742,0
1000,0.06,0.0821583836257748,220.703401433383,211.245900109195,211.394105093835,211.394105093835,"reduced",0.0821417754860865,211.394105093835,"reduced",2.54309803690012,0.636935405561065,-6256.66884998033,-6257.94039899878,0
1000,0.06,0.0821583836257748,220.703401433383,219.72855589433,220.75153746325,220.75153746325,"reduced",0.13550195162812,219.72855589433,"full",8.82046201666526,0.0657471328223621,-6236.2767545591,-6240.68698556743,0
1000,0.06,0.0821583836257748,220.703401433383,216.258440436466,216.664770944832,216.664770944832,"reduced",0.0646473654534736,216.664770944832,"reduced",2.33864436123986,0.673742410744714,-6210.38610392353,-6211.55542610415,0
1000,0.06,0.0821583836257748,220.703401433383,217.849242080795,218.494447835329,218.494447835329,"reduced",0.110153700175327,217.849242080795,"full",6.48377576657549,0.165815516063267,-6203.95991314786,-6207.20180103114,0
1000,0.06,0.0821583836257748,220.703401433383,219.675840853792,220.774348334411,219.675840853792,"full",0.128492168477897,219.675840853792,"full",10.110913949824,0.0386002266763674,-6234.41112873778,-6239.46658571269,0
1000,0.06,0.0821583836257748,220.703401433383,204.064421251488,204.657860019831,204.657860019831,"reduced",0.0709749018019296,204.657860019831,"reduced",2.56752356476863,0.632586825388111,-6320.22591974699,-6321.50968152938,0
1000,0.06,0.0821583836257748,220.703401433383,219.744641901485,220.660966793659,220.660966793659,"reduced",0.123453298622389,219.744641901485,"full",8.24291078011447,0.0830745621305379,-6163.83040131045,-6167.95185670051,0
1000,0.06,0.0821583836257748,220.703401433383,219.352632262522,220.086227768146,220.086227768146,"reduced",0.102430266624893,219.352632262522,"full",7.22685482993802,0.124374716831529,-6160.38621025609,-6163.99963767106,0
1000,0.06,0.0821583836257748,220.703401433383,225.112009147291,225.830636303449,225.830636303449,"reduced",0.0733169612585821,225.830636303449,"reduced",3.0134860845119,0.555571078250591,-6159.8800936651,-6161.38683670736,0
1000,0.06,0.0821583836257748,220.703401433383,219.267071911326,220.120373286487,220.120373286487,"reduced",0.12171115366465,219.267071911326,"full",8.84782012569121,0.0650178719580289,-6183.72771214953,-6188.15162221238,0
1000,0.06,0.0821583836257748,220.703401433383,230.388555737089,231.292815591648,231.292815591648,"reduced",0.111785742062112,230.388555737089,"full",5.88108188586921,0.208206910046449,-6101.05040974222,-6103.99095068515,0
1000,0.06,0.0821583836257748,220.703401433383,213.433604945918,213.696022121882,213.696022121882,"reduced",0.0758787474373698,213.696022121882,"reduced",2.41860415438714,0.659267826383407,-6258.22030858066,-6259.42961065785,0
1000,0.06,0.0821583836257748,220.703401433383,219.918299935387,220.870004203317,220.870004203317,"reduced",0.123548966994116,219.918299935387,"full",7.49620067116302,0.111876943901826,-6218.41241294771,-6222.16051328329,0
1000,0.06,0.0821583836257748,220.703401433383,218.906903375493,219.484154291427,219.484154291427,"reduced",0.0985034391258063,219.484154291427,"reduced",4.92835003498658,0.294728553643068,-6172.11426269295,-6174.57843771044,0
1000,0.06,0.0821583836257748,220.703401433383,224.038040538306,224.292208743068,224.292208743068,"reduced",0.0728301524047695,224.292208743068,"reduced",2.31715175623503,0.677648074777512,-6205.21190139926,-6206.37047727738,0
1000,0.06,0.0821583836257748,220.703401433383,230.701710685469,231.220744331136,231.220744331136,"reduced",0.0801192231440609,231.220744331136,"reduced",3.6239109467333,0.459289139336846,-6096.31927045925,-6098.13122593262,0
1000,0.06,0.0821583836257748,220.703401433383,225.06003890461,226.33251295139,225.06003890461,"full",0.159307711275015,225.06003890461,"full",12.144853175856,0.0163059869066248,-6157.71222284118,-6163.78464942911,0
1000,0.06,0.0821583836257748,220.703401433383,219.00129135805,219.175998790224,219.175998790224,"reduced",0.060221293153292,219.175998790224,"reduced",1.83697641490653,0.765710802068114,-6193.72965650741,-6194.64814471486,0
1000,0.06,0.0821583836257748,220.703401433383,230.297162727982,232.000052410701,232.000052410701,"reduced",0.0929278554952042,232.000052410701,"reduced",4.67737962800675,0.322029747156947,-6123.71795188851,-6126.05664170251,0
1000,0.06,0.0821583836257748,220.703401433383,209.871003398801,210.280687077535,210.280687077535,"reduced",0.103895289997292,209.871003398801,"full",4.67222454426883,0.322611607293376,-6290.71868388638,-6293.05479615851,0
1000,0.06,0.0821583836257748,220.703401433383,218.344326705242,219.095366525353,219.095366525353,"reduced",0.1264324977241,218.344326705242,"full",5.69809117286968,0.222858025217,-6191.73133347791,-6194.58037906434,0
1000,0.06,0.0821583836257748,220.703401433383,224.426315220605,225.384459498406,225.384459498406,"reduced",0.113184186822538,224.426315220605,"full",5.9427822091875,0.203462276022998,-6155.55891128828,-6158.53030239287,0
1000,0.06,0.0821583836257748,220.703401433383,207.116284300755,207.80852265446,207.80852265446,"reduced",0.103036190226927,207.116284300755,"full",7.55099367328512,0.109481595819006,-6225.67322881245,-6229.44872564909,0
1000,0.06,0.0821583836257748,220.703401433383,216.870402229222,217.280449459974,217.280449459974,"reduced",0.0808931620175214,217.280449459974,"reduced",3.51730036455228,0.47525266665558,-6199.78556848045,-6201.54421866272,0
1000,0.06,0.0821583836257748,220.703401433383,211.874743803622,213.565408364776,211.874743803622,"full",0.201655381607789,211.874743803622,"full",21.2099752465347,0.000287711403895993,-6306.13169041268,-6316.73667803595,0
1000,0.06,0.0821583836257748,220.703401433383,215.370210282706,216.168112521667,215.370210282706,"full",0.134896748309733,215.370210282706,"full",12.5286354660911,0.0138240790043852,-6228.69236904598,-6234.95668677902,0
1000,0.06,0.0821583836257748,220.703401433383,224.782025778451,226.591652326236,224.782025778451,"full",0.194641310151159,224.782025778451,"full",13.130683179792,0.0106545943051885,-6168.06480887996,-6174.63015046985,0
1000,0.06,0.0821583836257748,220.703401433383,212.036765741424,213.131431395162,212.036765741424,"full",0.123138767566654,212.036765741424,"full",10.0117408667502,0.0402303723749952,-6195.26183964248,-6200.26771007586,0
1000,0.06,0.0821583836257748,220.703401433383,218.083680218483,219.281709446864,219.281709446864,"reduced",0.133620579999951,218.083680218483,"full",7.26216547933655,0.122665756928889,-6194.5787930055,-6198.20987574516,0
1000,0.06,0.0821583836257748,220.703401433383,215.247114684229,217.152566801853,215.247114684229,"full",0.189934262142471,215.247114684229,"full",18.227074299266,0.00111415132057409,-6239.49100070574,-6248.60453785537,0
1000,0.06,0.0821583836257748,220.703401433383,226.919826963199,228.542430937705,226.919826963199,"full",0.147180690023615,226.919826963199,"full",11.8654027960383,0.018380740975305,-6156.47988470103,-6162.41258609905,0
1000,0.06,0.0821583836257748,220.703401433383,211.912696214804,212.589908587027,212.589908587027,"reduced",0.113161732484072,211.912696214804,"full",7.06196383933457,0.132649728604426,-6260.57946320148,-6264.11044512114,0
1000,0.06,0.0821583836257748,220.703401433383,218.057756581288,218.81468219295,218.81468219295,"reduced",0.12461107467516,218.057756581288,"full",7.76831831561685,0.100443287474654,-6176.59153684212,-6180.47569599993,0
1000,0.06,0.0821583836257748,220.703401433383,224.146640478014,226.362413494581,224.146640478014,"full",0.153347960987122,224.146640478014,"full",13.0494961774384,0.0110364620583024,-6147.77642427318,-6154.3011723619,0
1000,0.06,0.0821583836257748,220.703401433383,219.380106860969,220.921999480736,219.380106860969,"full",0.150084354357491,219.380106860969,"full",12.3751185791862,0.0147692548416066,-6159.73352802925,-6165.92108731884,0
1000,0.06,0.0821583836257748,220.703401433383,212.164841005794,213.070025996753,213.070025996753,"reduced",0.125700492631439,212.164841005794,"full",8.78083112723834,0.0668173111762052,-6240.84224045786,-6245.23265602147,0
1000,0.06,0.0821583836257748,220.703401433383,218.285014633537,218.870697730668,218.870697730668,"reduced",0.114056278120746,218.285014633537,"full",8.36602068843604,0.0790539847035505,-6280.68893138019,-6284.87194172441,0
1000,0.06,0.0821583836257748,220.703401433383,219.630113322212,220.767826348219,220.767826348219,"reduced",0.145039002166766,219.630113322212,"full",7.39398054483354,0.11647619793811,-6234.35275968823,-6238.04974996065,0
1000,0.06,0.0821583836257748,220.703401433383,213.870365935227,214.322890729083,214.322890729083,"reduced",0.0962961843051683,214.322890729083,"reduced",3.10405692447966,0.540565241205453,-6285.16980451011,-6286.72183297235,0
1000,0.06,0.0821583836257748,220.703401433383,221.162087162992,221.95231154593,221.95231154593,"reduced",0.118895701175094,221.162087162992,"full",5.75871325328444,0.21790691459956,-6182.13141626225,-6185.0107728889,0
1000,0.06,0.0821583836257748,220.703401433383,216.316879667492,217.038290492376,217.038290492376,"reduced",0.113764641692583,216.316879667492,"full",6.66160534832852,0.154888500236578,-6280.48683065258,-6283.81763332675,0
1000,0.06,0.0821583836257748,220.703401433383,205.605722404218,206.437918741876,206.437918741876,"reduced",0.133634897289879,205.605722404218,"full",9.27749155955826,0.0545256460391195,-6300.61664369768,-6305.25538947746,0
1000,0.06,0.0821583836257748,220.703401433383,212.56832133201,213.268689143783,213.268689143783,"reduced",0.128944759126335,212.56832133201,"full",8.44206102531462,0.0766630285131836,-6297.35257823896,-6301.57360875162,0
1000,0.06,0.0821583836257748,220.703401433383,220.008651126493,220.653576482124,220.653576482124,"reduced",0.100369329716697,220.008651126493,"full",3.1870327580109,0.527027922059048,-6266.15665988871,-6267.75017626771,0
1000,0.06,0.0821583836257748,220.703401433383,231.299951496967,231.844623281168,231.844623281168,"reduced",0.0886989810666784,231.844623281168,"reduced",4.15330058888685,0.385656247802431,-6082.19410946293,-6084.27075975737,0
1000,0.06,0.0821583836257748,220.703401433383,226.708850426027,227.541869319526,227.541869319526,"reduced",0.0991683164534889,227.541869319526,"reduced",4.54674231905665,0.337040974477948,-6093.21105324733,-6095.48442440686,0
1000,0.06,0.0821583836257748,220.703401433383,205.363073480192,205.771968494319,205.771968494319,"reduced",0.11820795885688,205.363073480192,"full",7.74898209967796,0.101218336192104,-6360.61114405782,-6364.48563510766,0
1000,0.06,0.0821583836257748,220.703401433383,214.390723667574,215.216755359302,214.390723667574,"full",0.123831356286577,214.390723667574,"full",9.85953869498007,0.0428613825928803,-6248.57199322806,-6253.50176257555,0
1000,0.06,0.0821583836257748,220.703401433383,222.761015170434,223.849652524425,222.761015170434,"full",0.145698963502709,222.761015170434,"full",11.5012907921428,0.0214719621377681,-6186.67306560327,-6192.42371099934,0
1000,0.06,0.0821583836257748,220.703401433383,218.259983989637,218.598489283312,218.598489283312,"reduced",0.0976591248429504,218.598489283312,"reduced",3.77323532313494,0.437564041131565,-6259.69448464782,-6261.58110230939,0
1000,0.06,0.0821583836257748,220.703401433383,221.049910544138,223.264856470555,221.049910544138,"full",0.18277331211176,221.049910544138,"full",19.9098711665392,0.000520278927916205,-6144.61407895114,-6154.56901453441,0
1000,0.06,0.0821583836257748,220.703401433383,216.257550857346,216.806382830032,216.806382830032,"reduced",0.11894583242583,216.257550857346,"full",5.12999294579458,0.274217577730142,-6262.43459736926,-6264.99959384215,0
1000,0.06,0.0821583836257748,220.703401433383,211.88952549696,212.559918744441,212.559918744441,"reduced",0.113104309010994,211.88952549696,"full",5.51526600146462,0.238390841121384,-6219.72688232538,-6222.48451532611,0
1000,0.06,0.0821583836257748,220.703401433383,230.062077361086,231.39129600831,231.39129600831,"reduced",0.127973375178909,230.062077361086,"full",8.73476915881838,0.0680819036961942,-6081.60471805725,-6085.97210263666,0
1000,0.06,0.0821583836257748,220.703401433383,212.545386557594,213.656714512926,212.545386557594,"full",0.127885329431148,212.545386557594,"full",11.866309928233,0.0183736079837801,-6226.96095875909,-6232.89411372321,0
1000,0.06,0.0821583836257748,220.703401433383,222.013639207824,223.228813776911,222.013639207824,"full",0.148761265647009,222.013639207824,"full",11.6043756862855,0.0205489889026104,-6167.40920717719,-6173.21139502033,0
1000,0.06,0.0821583836257748,220.703401433383,223.733727586796,224.1910808437,224.1910808437,"reduced",0.0920825123903146,224.1910808437,"reduced",5.46055599830106,0.243218457445417,-6219.37760396321,-6222.10788196236,0
1000,0.06,0.0821583836257748,220.703401433383,225.085976120165,225.169488226096,225.169488226096,"reduced",0.0364658108388947,225.169488226096,"reduced",0.692822178400093,0.952211134204096,-6134.56830685745,-6134.91471794665,0
1000,0.06,0.0821583836257748,220.703401433383,218.849861512045,219.115105678673,219.115105678673,"reduced",0.0755135499221259,219.115105678673,"reduced",2.22700292839181,0.694088760007541,-6196.5769353204,-6197.69043678459,0
1000,0.06,0.0821583836257748,220.703401433383,220.456016378537,221.389439623619,221.389439623619,"reduced",0.11947713049245,220.456016378537,"full",9.38721348345462,0.052117066043946,-6210.06796737888,-6214.76157412061,0
1000,0.06,0.0821583836257748,220.703401433383,233.83208014574,234.692338989772,234.692338989772,"reduced",0.102516060274324,233.83208014574,"full",4.28684113104646,0.368575756982777,-6044.94388224158,-6047.08730280711,0
1000,0.06,0.0821583836257748,220.703401433383,232.232202355669,233.1682107988,233.1682107988,"reduced",0.117647308467265,232.232202355669,"full",7.11000052236523,0.130188136205737,-6146.56759603704,-6150.12259629822,0
1000,0.06,0.0821583836257748,220.703401433383,220.157990160988,221.669752428139,220.157990160988,"full",0.154337306742841,220.157990160988,"full",13.8919996106524,0.00764784651229582,-6140.89081230853,-6147.83681211386,0
1000,0.06,0.0821583836257748,220.703401433383,217.998709049483,219.054810210247,219.054810210247,"reduced",0.14054052446418,217.998709049483,"full",8.17341286164265,0.0854284687224473,-6218.24538623382,-6222.33209266464,0
1000,0.06,0.0821583836257748,220.703401433383,220.537845892103,220.827019147379,220.827019147379,"reduced",0.0805246566480103,220.827019147379,"reduced",3.06080564759213,0.547701792270981,-6182.2574997322,-6183.787902556,0
1000,0.06,0.0821583836257748,220.703401433383,219.64052059634,220.525964502023,220.525964502023,"reduced",0.132923251920095,219.64052059634,"full",7.4052223134313,0.115961940945267,-6207.85620066021,-6211.55881181693,0
1000,0.06,0.0821583836257748,220.703401433383,223.740184933184,225.650677711307,223.740184933184,"full",0.173090753355957,223.740184933184,"full",17.7494765820811,0.00138126092562096,-6097.85119092791,-6106.72592921895,0
1000,0.06,0.0821583836257748,220.703401433383,221.196091694046,222.416060627908,222.416060627908,"reduced",0.146925558456099,221.196091694046,"full",7.91844583962848,0.0946117256569291,-6218.41765098434,-6222.37687390416,0
1000,0.06,0.0821583836257748,220.703401433383,212.837044120373,213.166667632481,213.166667632481,"reduced",0.0732860209772416,213.166667632481,"reduced",2.82337336536693,0.587804827830585,-6271.27519975771,-6272.68688644039,0
1000,0.06,0.0821583836257748,220.703401433383,224.540404557044,225.533478447843,225.533478447843,"reduced",0.127112119112227,224.540404557044,"full",8.42870499859055,0.077077984821836,-6106.07001313169,-6110.28436563099,0
1000,0.06,0.0821583836257748,220.703401433383,210.260796641681,211.650493356399,211.650493356399,"reduced",0.146074804557831,210.260796641681,"full",8.77278110058433,0.0670367001310219,-6263.54620193127,-6267.93259248156,0
1000,0.06,0.0821583836257748,220.703401433383,213.099002902985,213.993391986743,213.099002902985,"full",0.125346956679197,213.099002902985,"full",10.0478286958332,0.0396296748683468,-6309.17892482855,-6314.20283917646,0
1000,0.06,0.0821583836257748,220.703401433383,231.334086679484,231.903922958718,231.903922958718,"reduced",0.102552957460828,231.334086679484,"full",4.18265703532961,0.381849938707846,-6049.71923303195,-6051.81056154962,0
1000,0.06,0.0821583836257748,220.703401433383,223.485973760618,224.287935497143,224.287935497143,"reduced",0.10344010063898,223.485973760618,"full",6.546603032044,0.16187759775108,-6145.4955053665,-6148.76880688252,0
1000,0.06,0.0821583836257748,220.703401433383,221.418322544035,222.545682654201,222.545682654201,"reduced",0.136694079887878,221.418322544035,"full",7.07359984837967,0.132049553283105,-6093.53109639464,-6097.06789631883,0
1000,0.06,0.0821583836257748,220.703401433383,217.108116120633,217.986609592795,217.986609592795,"reduced",0.117346633663796,217.108116120633,"full",8.16720722460559,0.0856416773240455,-6209.79208368595,-6213.87568729826,0
1000,0.06,0.0821583836257748,220.703401433383,239.069331622231,239.919323079041,239.919323079041,"reduced",0.0941232601733889,239.919323079041,"reduced",2.79834610697071,0.592118238672298,-6021.24810831295,-6022.64728136644,0
1000,0.06,0.0821583836257748,220.703401433383,222.726104125431,223.431477756692,223.431477756692,"reduced",0.100525106616972,222.726104125431,"full",4.70811919541848,0.318577926940941,-6123.46265693777,-6125.81671653548,0
1000,0.06,0.0821583836257748,220.703401433383,221.196178060237,221.927810521113,221.927810521113,"reduced",0.120741349813798,221.196178060237,"full",5.95933088615675,0.202206123831445,-6109.83109448071,-6112.81075992378,0
1000,0.06,0.0821583836257748,220.703401433383,223.874900465417,224.255272925696,224.255272925696,"reduced",0.0776864406161163,224.255272925696,"reduced",2.98628068811377,0.560123913372726,-6096.16258741849,-6097.65572776254,0
1000,0.06,0.0821583836257748,220.703401433383,225.498729426148,225.619550937308,225.619550937308,"reduced",0.0443482860006068,225.619550937308,"reduced",1.39315290283048,0.845384197813344,-6116.55471192116,-6117.25128837258,0
1000,0.06,0.0821583836257748,220.703401433383,206.63824324995,206.828016469203,206.828016469203,"reduced",0.0876126702197349,206.828016469203,"reduced",2.91698743571578,0.571812084450676,-6368.6636614375,-6370.12215515536,0
1000,0.06,0.0821583836257748,220.703401433383,224.664858287744,225.749161773416,224.664858287744,"full",0.137656133064156,224.664858287744,"full",10.7280585940425,0.0297964034306299,-6139.98987393102,-6145.35390322804,0
1000,0.06,0.0821583836257748,220.703401433383,221.918857576017,222.004429107542,222.004429107542,"reduced",0.0538727798151022,222.004429107542,"reduced",1.12672426420249,0.890009255302158,-6172.31141211214,-6172.87477424424,0
1000,0.06,0.0821583836257748,220.703401433383,214.179608211205,214.8396486677,214.8396486677,"reduced",0.116298246447102,214.179608211205,"full",7.15930151786597,0.127705554907515,-6249.62015953981,-6253.19981029874,0
1000,0.06,0.0821583836257748,220.703401433383,219.055721948255,219.873565187459,219.873565187459,"reduced",0.104644529090315,219.055721948255,"full",4.82645786642206,0.305571896171296,-6196.30147346149,-6198.7147023947,0
1000,0.06,0.0821583836257748,220.703401433383,235.828132085348,237.034698934011,237.034698934011,"reduced",0.112761121301228,235.828132085348,"full",6.88924349448462,0.141858247341509,-6062.7624441778,-6066.20706592504,0
1000,0.06,0.0821583836257748,220.703401433383,215.764931814758,215.903199628393,215.903199628393,"reduced",0.0500827047417065,215.903199628393,"reduced",1.24712598721271,0.870280347543281,-6188.83860756553,-6189.46217055914,0
1000,0.06,0.0821583836257748,220.703401433383,218.557959382865,219.471959253542,219.471959253542,"reduced",0.129491123701557,218.557959382865,"full",8.74736653850778,0.0677338178676924,-6226.90479491307,-6231.27847818232,0
