"n","pmask","q","p.value","Lambda","loglik.F","loglik.R"
70,0.215,0.825,0.133997135368138,7.03601611776253,-429.925195438883,-433.443203497764
80,0.215,0.825,0.575771980707165,2.89368324576299,-508.970030762507,-510.416872385389
90,0.215,0.825,0.347851671360127,4.45554179114583,-529.880875462319,-532.108646357892
100,0.215,0.825,0.122715897117728,7.26112302509796,-604.555256367425,-608.185817879974
150,0.215,0.825,0.498979106515672,3.36321494564322,-936.454212688522,-938.135820161343
200,0.215,0.825,0.832122170198515,1.46897731650006,-1256.40542366942,-1257.13991232767
250,0.215,0.825,0.767594679144903,1.82669614169254,-1593.7081765528,-1594.62152462364
300,0.215,0.825,0.830373128779868,1.47889575525414,-1935.2865543633,-1936.02600224093
350,0.215,0.825,0.636645209444891,2.54472603158865,-2124.07283393771,-2125.34519695351
400,0.215,0.825,0.0352362956914325,10.3289656959214,-2347.81714983497,-2352.98163268294
450,0.215,0.825,0.284850416778525,5.02393503257463,-2755.14073000052,-2757.65269751681
500,0.215,0.825,0.439711190640743,3.75824565182302,-3115.98566659746,-3117.86478942337
1000,0.215,0.825,0.898414761843332,1.07374758635342,-6242.79809537943,-6243.33496917261
2000,0.215,0.825,0.117153240168805,7.37925019834438,-12376.4707755513,-12380.1604006505
4000,0.215,0.825,0.178067339726271,6.29657917858276,-24823.8787361143,-24827.0270257036
5000,0.215,0.825,0.0554536626027795,9.23644584611611,-30873.4149255211,-30878.0331484442
6000,0.215,0.825,0.0635326335688925,8.90445091322181,-37429.314213494,-37433.7664389506
7000,0.215,0.825,0.121883982420503,7.27847033762373,-43382.8428904429,-43386.4821256117
8000,0.215,0.825,0.0852036592142112,8.1799719442788,-49480.3910156803,-49484.4810016524
50,0.215,0.825,0.693789092053574,2.22864195206262,-281.786110535775,-282.900431511807
60,0.215,0.825,0.120770883296081,7.30185300488051,-380.307206945155,-383.958133447596
70,0.215,0.825,0.0941268561266492,7.93131522280987,-441.602410459933,-445.568068071338
80,0.215,0.825,0.459914560484992,3.61968648043228,-490.181315275399,-491.991158515616
90,0.215,0.825,0.52507668992503,3.19909773819609,-529.374428284591,-530.973977153689
100,0.215,0.825,0.094091222342063,7.93226345990183,-552.051679963199,-556.01781169315
150,0.215,0.825,0.993337821392168,0.240245453316447,-901.284668027355,-901.404790754013
200,0.215,0.825,0.962569044631211,0.604439836589336,-1241.49175516299,-1241.79397508129
250,0.215,0.825,0.32415389341434,4.65859704980494,-1504.10368279432,-1506.43298131922
300,0.215,0.825,0.855730908714222,1.33312466523375,-1867.50228238719,-1868.16884471981
350,0.215,0.825,0.329567998949642,4.6111729775821,-2150.78559004411,-2153.0911765329
400,0.215,0.825,0.703722532696393,2.17437920876273,-2524.94355276896,-2526.03074237334
450,0.215,0.825,0.135597546136463,7.00550596779249,-2771.46598696823,-2774.96873995213
500,0.215,0.825,0.17709215031059,6.31104692575991,-3100.04576745265,-3103.20129091553
1000,0.215,0.825,0.286988417050951,5.00301363606013,-6208.10405820562,-6210.60556502365
2000,0.215,0.825,0.495492563651067,3.38555061557781,-12368.6673592493,-12370.3601345571
4000,0.215,0.825,0.409009236323172,3.97786902968073,-24622.4065146097,-24624.3954491245
5000,0.215,0.825,0.856507103344313,1.32858638295147,-30799.1220145146,-30799.786307706
6000,0.215,0.825,0.0689889483752903,8.7022273093753,-37166.2789890031,-37170.6301026577
7000,0.215,0.825,0.0042881157794941,15.2083056570118,-43264.2798147001,-43271.8839675286
8000,0.215,0.825,0.0284696022597616,10.8360589701915,-49635.3655072271,-49640.7835367122
50,0.215,0.825,0.979603225434711,0.433960463530525,-305.881949714053,-306.098929945818
60,0.215,0.825,0.714089437613067,2.11787357972651,-359.066791224087,-360.12572801395
70,0.215,0.825,0.361017521875526,4.34747850480801,-436.847986148209,-439.021725400613
80,0.215,0.825,0.364277138526975,4.32120647875581,-493.804429198197,-495.965032437575
90,0.215,0.825,0.111853672801475,7.49672772739905,-536.751154166599,-540.499518030298
100,0.215,0.825,0.67380180054423,2.33831729727513,-585.343459171088,-586.512617819725
150,0.215,0.825,0.319973551254762,4.69565804274112,-882.829240554004,-885.177069575374
200,0.215,0.825,0.449768305466304,3.68872244210161,-1260.47027833116,-1262.31463955222
250,0.215,0.825,0.547420351645098,3.06250514496696,-1580.77070144657,-1582.30195401905
300,0.215,0.825,0.323715225601648,4.66246768255724,-1864.12023183605,-1866.45146567733
350,0.215,0.825,0.141220673110006,6.90086586928373,-2143.83959233575,-2147.29002527039
400,0.215,0.825,0.391272048640123,4.11039179797172,-2499.7431409036,-2501.79833680258
450,0.215,0.825,0.266448117166821,5.20971632343026,-2801.6507399942,-2804.25559815591
500,0.215,0.825,0.539778525133949,3.10884510814685,-3154.25066193504,-3155.80508448911
1000,0.215,0.825,0.981388758361569,0.413119364007798,-6177.31499055235,-6177.52155023435
2000,0.215,0.825,0.541043351899314,3.1011489945995,-12254.3665854793,-12255.9171599766
4000,0.215,0.825,0.270712205128432,5.16572099945188,-24761.3704692936,-24763.9533297933
5000,0.215,0.825,0.00042937251796679,20.332129876304,-31100.8563810568,-31111.0224459949
6000,0.215,0.825,0.0295195606754945,10.750204599055,-37175.0531689185,-37180.428271218
7000,0.215,0.825,0.00161298812441673,17.4039975295891,-43252.5813628182,-43261.283361583
8000,0.215,0.825,0.620338598945554,2.63668434362626,-49607.396042048,-49608.7143842198
50,0.215,0.825,0.824333714548746,1.51301407239384,-296.72212970882,-297.478636745017
60,0.215,0.825,0.822403063283134,1.52388062065734,-375.358035390709,-376.119975701037
70,0.215,0.825,0.286728172517589,5.00555324029631,-393.0540784273,-395.556855047448
80,0.215,0.825,0.441779027948846,3.74385919089457,-462.258217619265,-464.130147214712
90,0.215,0.825,0.207061606810604,5.89586081282982,-577.610838917136,-580.55876932355
100,0.215,0.825,0.0358404125779573,10.2883706816385,-647.500635644686,-652.644820985506
150,0.215,0.825,0.0828309449773451,8.25020892759494,-969.949938902607,-974.075043366405
200,0.215,0.825,0.117371160182748,7.37452571043286,-1234.34502437705,-1238.03228723227
250,0.215,0.825,0.285262973052123,5.01988770527532,-1536.4430885429,-1538.95303239554
300,0.215,0.825,0.310573339951261,4.78046842987123,-1895.89263382284,-1898.28286803777
350,0.215,0.825,0.475037798589432,3.51871896774173,-2257.63080944112,-2259.390168925
400,0.215,0.825,0.955846528110906,0.662711083802606,-2486.96792668175,-2487.29928222365
450,0.215,0.825,0.840981340052542,1.41845413780993,-2755.25773974673,-2755.96696681563
500,0.215,0.825,0.680711592182525,2.30031561372834,-3058.99163729016,-3060.14179509703
1000,0.215,0.825,0.251927924685517,5.36418760907327,-6154.44884365501,-6157.13093745954
2000,0.215,0.825,0.0808236157217263,8.31112453166497,-12341.8196439122,-12345.9752061781
4000,0.215,0.825,0.105421880652526,7.64645721499983,-24660.2639596518,-24664.0871882593
5000,0.215,0.825,0.0797490798586755,8.34432116888638,-31013.6203812478,-31017.7925418322
6000,0.215,0.825,0.532601324215739,3.15271891906741,-37529.207148721,-37530.7835081805
7000,0.215,0.825,0.103460440502941,7.69381331019395,-43637.2010601923,-43641.0479668474
8000,0.215,0.825,0.295700649801455,4.91908924651216,-49817.8020210748,-49820.2615656981
50,0.215,0.825,0.169049243835971,6.4331851580306,-306.345370044489,-309.561962623504
60,0.215,0.825,0.587324049354986,2.82616856610923,-363.289362909052,-364.702447192107
70,0.215,0.825,0.0270089775548999,10.9607248022168,-455.738451445758,-461.218813846866
80,0.215,0.825,0.520868041531825,3.2252143950127,-504.338290149131,-505.950897346637
90,0.215,0.825,0.682927253245886,2.2881505983712,-563.184315615498,-564.328390914684
100,0.215,0.825,0.633920524736706,2.56002540297004,-599.061483371532,-600.341496073017
150,0.215,0.825,0.582142063905499,2.85636942082374,-912.984790459703,-914.412975170114
200,0.215,0.825,0.486280684056229,3.44506277426353,-1207.59311854823,-1209.31564993536
250,0.215,0.825,0.326749339982823,4.63578282031858,-1570.68496686879,-1573.00285827895
300,0.215,0.825,0.965323262052107,0.579416741822115,-1808.71729256006,-1809.00700093097
350,0.215,0.825,0.499672234048481,3.35878665014752,-2120.09108961537,-2121.77048294045
400,0.215,0.825,0.125634593119355,7.20110894800564,-2410.01663754555,-2413.61719201955
450,0.215,0.825,0.621688185015856,2.62903628425829,-2761.89015813346,-2763.20467627559
500,0.215,0.825,0.377333299932871,4.21778632926635,-3143.991472507,-3146.10036567163
1000,0.215,0.825,0.181334545298396,6.24862097752157,-6116.86662850951,-6119.99093899827
2000,0.215,0.825,0.622102655222396,2.62668890220084,-12378.6933658692,-12380.0067103203
4000,0.215,0.825,0.0762648920899817,8.4549399749958,-24791.2060182176,-24795.4334882051
5000,0.215,0.825,0.179762085718534,6.27160482324689,-30859.9214106358,-30863.0572130475
6000,0.215,0.825,0.964079518146302,0.59080901456764,-36988.296018755,-36988.5914232623
7000,0.215,0.825,0.244860469342443,5.44216189341387,-43325.7987747802,-43328.5198557269
8000,0.215,0.825,0.43605435144068,3.78380644960271,-49889.5520333781,-49891.4439366029
50,0.215,0.825,0.450133850558032,3.68621635401666,-317.465913970272,-319.30902214728
60,0.215,0.825,0.146472631823722,6.80652480567949,-383.433941147912,-386.837203550752
70,0.215,0.825,0.44681258479067,3.70903922597336,-447.06286102757,-448.917380640557
80,0.215,0.825,0.953316997547939,0.683755409272408,-514.916985457135,-515.258863161771
90,0.215,0.825,0.939577825989741,0.791546067423951,-532.557699427058,-532.95347246077
100,0.215,0.825,0.40233968422597,4.02718185768776,-602.847102539059,-604.860693467903
150,0.215,0.825,0.601120092767684,2.74639930260582,-938.717016162757,-940.09021581406
200,0.215,0.825,0.431661221497866,3.81471896594167,-1221.26060485424,-1223.16796433721
250,0.215,0.825,0.509454261137392,3.29670644907083,-1574.15256756736,-1575.8009207919
300,0.215,0.825,0.304550641103673,4.83592502805004,-1865.42907702274,-1867.84703953676
350,0.215,0.825,0.595508748302433,2.77873632826049,-2140.60194159483,-2141.99130975896
400,0.215,0.825,0.396709365628608,4.06929236211909,-2489.8025749332,-2491.83722111426
450,0.215,0.825,0.292514658547625,4.94953659833755,-2802.25801347064,-2804.73278176981
500,0.215,0.825,0.321571163558344,4.68144788929112,-3026.75082159157,-3029.09154553622
1000,0.215,0.825,0.800255714447733,1.64736175793951,-6274.5071181606,-6275.33079903957
2000,0.215,0.825,0.205995741749022,5.90967980407731,-12288.2254209537,-12291.1802608558
4000,0.215,0.825,0.254872076623641,5.33226035691041,-24800.134673812,-24802.8008039904
5000,0.215,0.825,0.467148776778972,3.57110883812129,-30886.1057939687,-30887.8913483878
6000,0.215,0.825,0.701917759759534,2.18422827273025,-37086.7859733784,-37087.8780875148
7000,0.215,0.825,0.218178311108447,5.75535904681601,-43410.1616701101,-43413.0393496335
8000,0.215,0.825,0.0682800433059941,8.72762563022843,-49521.5961979828,-49525.9600107979
50,0.215,0.825,0.536061731005481,3.13152224755822,-308.805529684177,-310.371290807956
60,0.215,0.825,0.488641370855287,3.42974165155317,-366.263011640049,-367.977882465825
70,0.215,0.825,0.0990974423233518,7.8022284353035,-416.320682968568,-420.22179718622
80,0.215,0.825,0.00928878539496023,13.4463454668435,-499.881947755771,-506.605120489193
90,0.215,0.825,0.0996238027271082,7.78891525689846,-544.795954641254,-548.690412269703
100,0.215,0.825,0.706425244437268,2.15963709197263,-602.724979234851,-603.804797780837
150,0.215,0.825,0.423135304306663,3.87537042133727,-928.216978560878,-930.154663771546
200,0.215,0.825,0.845009930753858,1.3953089602478,-1286.84894944938,-1287.54660392951
250,0.215,0.825,0.656975291294637,2.4313170732521,-1459.04286005847,-1460.2585185951
300,0.215,0.825,0.586385497838219,2.83162851156703,-1896.82420979078,-1898.24002404656
350,0.215,0.825,0.230099985037446,5.61151201216671,-2127.31112472442,-2130.1168807305
400,0.215,0.825,0.841291537598838,1.41667595782292,-2462.60961711071,-2463.31795508962
450,0.215,0.825,0.14265433147754,6.87479859741507,-2782.58855922852,-2786.02595852723
500,0.215,0.825,0.42810240677579,3.83992839934217,-3083.48500247542,-3085.40496667509
1000,0.215,0.825,0.739934206016181,1.97730009691441,-6231.28685911802,-6232.27550916648
2000,0.215,0.825,0.449402081941267,3.69123462381685,-12387.8041858232,-12389.6498031351
4000,0.215,0.825,0.156789469837541,6.62986633102264,-24715.5520951738,-24718.8670283393
5000,0.215,0.825,0.15000357773388,6.74482123978669,-30932.723647426,-30936.0960580459
6000,0.215,0.825,0.00297235219086859,16.0351547397877,-37236.5407390598,-37244.5583164297
7000,0.215,0.825,0.00342038348236937,15.7189840709616,-43489.7295248938,-43497.5890169293
8000,0.215,0.825,0.0380373127569173,10.1460967352323,-49619.7979216387,-49624.8709700063
50,0.215,0.825,0.630986291862265,2.57653010526508,-316.659895978975,-317.948161031607
60,0.215,0.825,0.550106350961121,3.04630588065493,-371.177466595468,-372.700619535796
70,0.215,0.825,0.806977153495726,1.61009198991837,-421.306787795065,-422.111833790024
80,0.215,0.825,0.273407776409172,5.13821215565008,-487.332713944948,-489.901820022774
90,0.215,0.825,0.0379400457782619,10.1522266947443,-524.747772419524,-529.823885766896
100,0.215,0.825,0.893525300185253,1.1047030395714,-579.459558311353,-580.011909831139
150,0.215,0.825,0.665859727242514,2.38212623758159,-899.745352537171,-900.936415655962
200,0.215,0.825,0.532443740727363,3.15368614529825,-1222.5156484351,-1224.09249150775
250,0.215,0.825,0.350277921007188,4.43538606594757,-1614.22576141188,-1616.44345444485
300,0.215,0.825,0.153729344820078,6.68113324298338,-1834.66859163201,-1838.0091582535
350,0.215,0.825,0.818765626933774,1.54430415224942,-2134.24937143097,-2135.02152350709
400,0.215,0.825,0.0479822829945265,9.58738685227763,-2397.37887445016,-2402.1725678763
450,0.215,0.825,0.127369882126315,7.16603523484991,-2792.10922375791,-2795.69224137534
500,0.215,0.825,0.279181137431814,5.08005908407358,-3093.1385355409,-3095.67856508294
1000,0.215,0.825,0.890580658389753,1.12315851540734,-6058.80424479297,-6059.36582405068
2000,0.215,0.825,0.853552026633669,1.34583693901368,-12297.0924061261,-12297.7653245956
4000,0.215,0.825,0.0663599218690202,8.79769498995302,-24995.2847902745,-24999.6836377695
5000,0.215,0.825,0.383694885045089,4.16839975396579,-30942.400594379,-30944.4847942559
6000,0.215,0.825,0.360932335003286,4.34816759898968,-37099.5672365863,-37101.7413203858
7000,0.215,0.825,0.0147023426026751,12.3856672794063,-43321.3451378899,-43327.5379715296
8000,0.215,0.825,0.250690071108904,5.37770723168796,-50009.1420712712,-50011.830924887
50,0.215,0.825,0.876235266369109,1.21129636378066,-298.934076609668,-299.539724791559
60,0.215,0.825,0.0942044896852563,7.92925050909957,-347.803761679774,-351.768386934324
70,0.215,0.825,0.58646755025183,2.83115100409748,-453.912221521199,-455.327797023248
80,0.215,0.825,0.00469760586589923,15.0017418166708,-477.058424713409,-484.559295621745
90,0.215,0.825,0.391311240187842,4.11009400611078,-562.994341421605,-565.04938842466
100,0.215,0.825,0.660732932498321,2.41048696329722,-606.558164125174,-607.763407606823
150,0.215,0.825,0.366232912599952,4.30553181702885,-907.522459441055,-909.67522534957
200,0.215,0.825,0.244264827871979,5.448822001802,-1236.79178183847,-1239.51619283937
250,0.215,0.825,0.0380676186090222,10.144189878024,-1533.25985940037,-1538.33195433938
300,0.215,0.825,0.364116323870972,4.32249827497117,-1793.36865334897,-1795.52990248646
350,0.215,0.825,0.887405003363691,1.14291408972167,-2191.26355636461,-2191.83501340947
400,0.215,0.825,0.548565934511441,3.05559059213829,-2486.87681115917,-2488.40460645523
450,0.215,0.825,0.413936716008764,3.941821446826,-2803.05623623976,-2805.02714696317
500,0.215,0.825,0.092954048853164,7.96270236452801,-3110.84289902631,-3114.82425020858
1000,0.215,0.825,0.772625232855679,1.79921903527793,-6171.94303569462,-6172.84264521226
2000,0.215,0.825,0.0214847137998503,11.4998969013868,-12391.8036768845,-12397.5536253352
4000,0.215,0.825,0.744942902698487,1.95006523548363,-24834.3213514035,-24835.2963840212
5000,0.215,0.825,0.00301475592994398,16.0032871705043,-31069.1829116833,-31077.1845552686
6000,0.215,0.825,0.117841159300041,7.36436376997153,-36991.3317660023,-36995.0139478873
7000,0.215,0.825,0.0121636607124688,12.8249310285028,-43182.40202104,-43188.8144865543
8000,0.215,0.825,0.0125164292285498,12.7588127101189,-49466.208859468,-49472.588265823
50,0.215,0.825,0.999063365577144,0.0878367441488308,-315.299272990959,-315.343191363033
60,0.215,0.825,0.232975331176119,5.57779577568635,-366.282274979321,-369.071172867165
70,0.215,0.825,0.828957284411837,1.4869120095716,-427.353454480785,-428.09691048557
80,0.215,0.825,0.997060709466941,0.157406335840051,-512.704657722152,-512.783360890072
90,0.215,0.825,0.138710561103845,6.94709507493121,-547.366023563943,-550.839571101409
100,0.215,0.825,0.476654311435575,3.5080570428147,-594.491240236299,-596.245268757706
150,0.215,0.825,0.133548767080377,7.04462384300223,-910.787961531129,-914.31027345263
200,0.215,0.825,0.674500644228843,2.33446929349111,-1241.28063911477,-1242.44787376152
250,0.215,0.825,0.426092934211125,3.85423029586173,-1517.32312956483,-1519.25024471276
300,0.215,0.825,0.562797765287054,2.97036005350628,-1805.7492707999,-1807.23445082665
350,0.215,0.825,0.323636943362903,4.66315886427401,-2133.23451663889,-2135.56609607102
400,0.215,0.825,0.820491769248987,1.53462007570033,-2502.08094297257,-2502.84825301042
450,0.215,0.825,0.907718861970097,1.01365213974623,-2824.74658920186,-2825.25341527174
500,0.215,0.825,0.729617227789629,2.03339103429062,-3103.94607416195,-3104.96276967909
1000,0.215,0.825,0.0389158604217453,10.0914015913695,-6277.45977101505,-6282.50547181073
2000,0.215,0.825,0.00561318054455926,14.5974833522669,-12407.6656791957,-12414.9644208718
4000,0.215,0.825,0.730505088875054,2.02856354673713,-24812.2721553446,-24813.286437118
5000,0.215,0.825,0.00987367009441892,13.3059571603881,-30936.9970122953,-30943.6499908755
6000,0.215,0.825,0.26973958427595,5.17570395240909,-37372.8762056366,-37375.4640576128
7000,0.215,0.825,0.0030426887992255,15.9825350215688,-43321.3937512137,-43329.3850187244
8000,0.215,0.825,0.285748408890735,5.01513170386897,-50054.8304099654,-50057.3379758173
50,0.215,0.825,0.313427972965081,4.75449279864938,-326.177343958753,-328.554590358077
60,0.215,0.825,0.951763328164727,0.69647162303977,-361.610453171872,-361.958688983392
70,0.215,0.825,0.423611522656594,3.87195928002814,-428.018589382258,-429.954569022272
80,0.215,0.825,0.402749834461915,4.02413167063798,-477.480673666348,-479.492739501667
90,0.215,0.825,0.462644117131666,3.60129595314152,-546.972509949793,-548.773157926364
100,0.215,0.825,0.469981006267017,3.55223145546506,-619.427927338826,-621.204043066558
150,0.215,0.825,0.756576612952374,1.88676083679957,-925.671729608778,-926.615110027177
200,0.215,0.825,0.525690246527705,3.19530102365252,-1241.53664451873,-1243.13429503056
250,0.215,0.825,0.419114542667986,3.90428410119694,-1588.73083783728,-1590.68297988788
300,0.215,0.825,0.738584943941535,1.98463578451947,-1833.62398900028,-1834.61630689254
350,0.215,0.825,0.310749484793121,4.77885992113443,-2225.91467485227,-2228.30410481284
400,0.215,0.825,0.275403539133953,5.11799290261661,-2483.53865191371,-2486.09764836502
450,0.215,0.825,0.190824061325392,6.11359444152004,-2782.22585537046,-2785.28265259122
500,0.215,0.825,0.538245473075044,3.11818748402766,-3105.61677465205,-3107.17586839406
1000,0.215,0.825,0.508601878576539,3.30208561414838,-6264.21501636067,-6265.86605916775
2000,0.215,0.825,0.589268956040604,2.81486806120665,-12281.5265984764,-12282.934032507
4000,0.215,0.825,0.733493299725909,2.01231706173712,-24857.6508805,-24858.6570390309
5000,0.215,0.825,0.0548894866076781,9.2613202772045,-30753.0339388952,-30757.6645990338
6000,0.215,0.825,0.635671983402215,2.55018788682355,-36999.0574788485,-37000.3325727919
7000,0.215,0.825,0.369968766865322,4.27577204568661,-43347.3589999324,-43349.4968859552
8000,0.215,0.825,0.241072852872581,5.48475418596354,-49939.4568885163,-49942.1992656092
50,0.215,0.825,0.840064166159166,1.42370797829267,-311.131393951479,-311.843247940625
60,0.215,0.825,0.60261899875006,2.73778559242942,-382.467145887072,-383.836038683287
70,0.215,0.825,0.156755213266453,6.63043518319546,-411.011375356443,-414.326592948041
80,0.215,0.825,0.967660737660946,0.557562102513884,-490.925283351767,-491.204064403024
90,0.215,0.825,0.453162676275643,3.66550643125015,-570.244130754295,-572.07688396992
100,0.215,0.825,0.875694491656707,1.21456694478184,-616.152738501455,-616.760021973846
150,0.215,0.825,0.756902840477043,1.88498427512081,-912.693322461346,-913.635814598906
200,0.215,0.825,0.921034620267406,0.924398762687815,-1223.24386968222,-1223.70606906357
250,0.215,0.825,0.0756704927742463,8.47428626396868,-1513.32474011278,-1517.56188324476
300,0.215,0.825,0.0908300917639867,8.02050113751102,-1798.4829680635,-1802.49321863225
350,0.215,0.825,0.0866689957188822,8.13750822759539,-2144.98475337457,-2149.05350748836
400,0.215,0.825,0.223199733010619,5.69395099950179,-2474.74530648583,-2477.59228198558
450,0.215,0.825,0.403325656226019,4.01985336913822,-2856.01741928762,-2858.02734597219
500,0.215,0.825,0.748443469636877,1.93102552279834,-3100.36168338762,-3101.32719614902
1000,0.215,0.825,0.710197842362441,2.13907248030046,-6148.56912997826,-6149.63866621841
2000,0.215,0.825,0.261791513092831,5.25845267900149,-12373.9321008319,-12376.5613271714
4000,0.215,0.825,0.275823724155305,5.11375180364848,-24871.704330047,-24874.2612059488
5000,0.215,0.825,0.0058161934693626,14.5166637824077,-31046.6510909158,-31053.909422807
6000,0.215,0.825,0.00380913923253269,15.4760753629525,-37334.5190215207,-37342.2570592022
7000,0.215,0.825,0.217654778980008,5.76183270667389,-43427.6685062716,-43430.5494226249
8000,0.215,0.825,0.000900988487352404,18.697796262757,-49800.2807486457,-49809.6296467771
50,0.215,0.825,0.238329934400234,5.5159623581236,-314.908973490276,-317.666954669338
60,0.215,0.825,0.600351809366634,2.75081827578799,-385.825649738141,-387.201058876035
70,0.215,0.825,0.627389809233907,2.59680161048573,-410.030284573667,-411.328685378909
80,0.215,0.825,0.64125462378865,2.51890033286315,-503.983164416627,-505.242614583058
90,0.215,0.825,0.786410376594963,1.72368760959353,-553.384920533218,-554.246764338015
100,0.215,0.825,0.878136166522496,1.19977193025125,-617.973356622767,-618.573242587893
150,0.215,0.825,0.339517228841603,4.52564702999121,-917.283132372095,-919.54595588709
200,0.215,0.825,0.47948708665413,3.48943176292278,-1275.36335397197,-1277.10806985343
250,0.215,0.825,0.55050660123673,3.04389583534658,-1580.67918064608,-1582.20112856375
300,0.215,0.825,0.564143770476537,2.96236134428,-1780.0722162396,-1781.55339691174
350,0.215,0.825,0.814388838814989,1.5687980087996,-2188.24011796516,-2189.02451696956
400,0.215,0.825,0.809236007986751,1.59752997628311,-2488.45474262284,-2489.25350761098
450,0.215,0.825,0.567847113934164,2.94040732935355,-2789.79121789471,-2791.26142155938
500,0.215,0.825,0.184358658872382,6.20491730098365,-3100.05092778727,-3103.15338643776
1000,0.215,0.825,0.0228484278702728,11.355274349633,-6238.13125498394,-6243.80889215875
2000,0.215,0.825,0.92250074601706,0.914297243227338,-12425.4165223638,-12425.8736709854
4000,0.215,0.825,0.0846650065334219,8.19575421708578,-24864.7620910803,-24868.8599681889
5000,0.215,0.825,0.520203751001427,3.22934845229611,-30717.0787304862,-30718.6934047124
6000,0.215,0.825,0.0210134051973885,11.5519569684693,-37065.3405683954,-37071.1165468796
7000,0.215,0.825,0.344010831954881,4.4876798469777,-43587.9207130299,-43590.1645529534
8000,0.215,0.825,0.135818174114591,7.0013259024563,-49492.4976010802,-49495.9982640315
50,0.215,0.825,0.99261764527069,0.253448822853102,-313.262110240104,-313.388834651531
60,0.215,0.825,0.324077856015878,4.65926766770735,-356.37897131201,-358.708605145864
70,0.215,0.825,0.842600864828926,1.40916314088702,-437.911100022648,-438.615681593092
80,0.215,0.825,0.588585795000839,2.81883532156985,-491.563750333699,-492.973167994484
90,0.215,0.825,0.867967769772828,1.26093489718528,-558.198898562118,-558.829366010711
100,0.215,0.825,0.989502570677879,0.304794558795493,-580.161591314749,-580.313988594146
150,0.215,0.825,0.95123502710931,0.700761113665521,-949.568722475034,-949.919103031866
200,0.215,0.825,0.217670161822167,5.76164229721962,-1304.86294195016,-1307.74376309877
250,0.215,0.825,0.976792051619726,0.465276864651059,-1576.93552200132,-1577.16816043365
300,0.215,0.825,0.430555347352488,3.82253637534359,-1846.28693724402,-1848.1982054317
350,0.215,0.825,0.405476850085584,4.00391071961531,-2121.82231576812,-2123.82427112793
400,0.215,0.825,0.939065021860351,0.795390052790026,-2465.26804108163,-2465.66573610803
450,0.215,0.825,0.737424194688183,1.99094639243503,-2733.77928394954,-2734.77475714576
500,0.215,0.825,0.879408364079834,1.19203433076018,-3113.92483348296,-3114.52085064834
1000,0.215,0.825,0.208144863335017,5.88188068847558,-6136.76237330848,-6139.70331365272
2000,0.215,0.825,0.116768094362122,7.38762007628611,-12335.2997833422,-12338.9935933803
4000,0.215,0.825,0.283711526682745,5.03513362444937,-24889.8372789524,-24892.3548457647
5000,0.215,0.825,0.0409333118747374,9.97016187735426,-30632.6496307674,-30637.6347117061
6000,0.215,0.825,0.0237152670839299,11.2676330873364,-37219.4637637801,-37225.0975803237
7000,0.215,0.825,0.95540310636795,0.666431961843045,-43628.373544262,-43628.7067602429
8000,0.215,0.825,0.0373486499894971,10.1898260041926,-49647.2329294683,-49652.3278424704
50,0.215,0.825,0.520209187040674,3.22931460917766,-302.776585934661,-304.39124323925
60,0.215,0.825,0.365366200381373,4.3124700035022,-348.72003197592,-350.876266977671
70,0.215,0.825,0.41492452868668,3.93463343108306,-468.888091264748,-470.855407980289
80,0.215,0.825,0.0969497381066687,7.85724408636202,-508.307258587499,-512.23588063068
90,0.215,0.825,0.238225384887309,5.51715805052459,-537.647984321399,-540.406563346662
100,0.215,0.825,0.550389405106494,3.04460141059076,-614.609129100396,-616.131429805691
150,0.215,0.825,0.680429503767011,2.30186509738724,-873.138571481049,-874.289504029743
200,0.215,0.825,0.557506839099408,3.00190389225554,-1236.26285555092,-1237.76380749705
250,0.215,0.825,0.480306718929388,3.48405654775206,-1527.76785071579,-1529.50987898967
300,0.215,0.825,0.36003494728233,4.3554345570974,-1920.09355704281,-1922.27127432136
350,0.215,0.825,0.207698827730845,5.88762925275114,-2178.11720327169,-2181.06101789807
400,0.215,0.825,0.26438690020461,5.23119871317613,-2484.74471992554,-2487.36031928213
450,0.215,0.825,0.48282560389278,3.46757584960051,-2877.52190766811,-2879.25569559291
500,0.215,0.825,0.2541766503367,5.33977304146902,-2948.39883381844,-2951.06872033918
1000,0.215,0.825,0.0614880992503571,8.98449911641364,-6128.84186920391,-6133.33411876211
2000,0.215,0.825,0.709487506898268,2.1429434452366,-12431.3841183447,-12432.4555900673
4000,0.215,0.825,0.194962622772139,6.056578364296,-24805.7677184957,-24808.7960076779
5000,0.215,0.825,0.19684420602546,6.03101216600044,-30744.621739808,-30747.637245891
6000,0.215,0.825,0.000807391114193219,18.940478457298,-37107.3265099672,-37116.7967491958
7000,0.215,0.825,0.0159338201378834,12.1986176075152,-43254.8503395572,-43260.949648361
8000,0.215,0.825,0.370425058616888,4.27215335813526,-49596.9389447831,-49599.0750214622
50,0.215,0.825,0.0262991933655101,11.0236778005492,-333.711413644169,-339.223252544443
60,0.215,0.825,0.889445227577521,1.13023916239456,-374.122730016855,-374.687849598052
70,0.215,0.825,0.324913680681098,4.65190308127137,-436.159715248938,-438.485666789574
80,0.215,0.825,0.136298723887483,6.9922428433581,-531.678626293247,-535.174747714927
90,0.215,0.825,0.907571347026757,1.01461822805732,-559.657411506133,-560.164720620161
100,0.215,0.825,0.687484362176276,2.26315881099049,-609.580211322227,-610.711790727722
