"n","target_cv","actual_cv","mttf_true","R_half_true","R_mttf_true","R_2mttf_true","mttf_full","R_half_full","R_mttf_full","R_2mttf_full","mttf_reduced","R_half_reduced","R_mttf_reduced","R_2mttf_reduced","loglik_F","loglik_R","Lambda","p_value","conv_F","conv_R"
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,217.237842030926,0.683893611910179,0.403299916431629,0.103591933376992,220.416624450891,0.673863602847501,0.395649374898681,0.113258353875958,-625.206434502664,-627.426363509121,4.4398580129141,0.349738448161139,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,242.977797280582,0.706427688392491,0.447259259151229,0.146040517429837,246.835176687663,0.699231246043224,0.440806139228615,0.153277376524696,-610.333147514037,-612.23016100429,3.79402698050694,0.434598303460268,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,196.880334543199,0.669733533398253,0.359933536086444,0.066189498133989,198.079969676083,0.662450543790938,0.353836167566254,0.072729204940186,-637.735875048848,-640.021105699489,4.57046130128265,0.334274158830396,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,184.024806370083,0.673162142413401,0.326491509965074,0.0376127873138967,184.341541639407,0.668014262484502,0.322153377335449,0.0415738922716263,-655.941309896824,-657.217681244388,2.55274269512643,0.635216948900311,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,176.351302448336,0.571998141628041,0.3036574110475,0.0670972392793588,179.87662359703,0.55714518283969,0.295514212956138,0.078821412035616,-647.693754707977,-650.677488024548,5.96746663314275,0.201591094533597,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,245.717070692392,0.629389297991358,0.405079826466618,0.16759103437485,250.173258739366,0.625475505321942,0.402749682998729,0.171600582730628,-578.050836201541,-578.898006764063,1.69434112504359,0.791745307867949,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,221.774266674358,0.727252776867852,0.46520592928407,0.0813541999612212,233.040480582342,0.703260240026966,0.426307891794721,0.126826504483248,-619.941439293598,-630.013961522337,20.1450444574778,0.000467525967949144,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,190.412108201692,0.595172788732788,0.325845513141803,0.0853508647851871,191.907201644062,0.590619570473626,0.323717543816664,0.0892954479878984,-626.056860058718,-626.756697326076,1.3996745347165,0.844251581919192,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,216.729244687199,0.662820935227984,0.399165669909818,0.111995654236411,223.13831484911,0.65167858186407,0.389737618269597,0.125740822289985,-616.171470987852,-619.287608648375,6.23227532104625,0.182460348530613,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,229.27756159104,0.696019103282812,0.422404145691093,0.122875044972788,231.294571666596,0.691779435247991,0.418509875970892,0.127574760044277,-612.736398727964,-613.976856659748,2.48091586356691,0.64805633286264,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,245.847713357249,0.692927459178527,0.438356387850019,0.153986949787977,247.310629399505,0.690771038014651,0.436643079035067,0.156287482833457,-582.079233040152,-582.630762244882,1.10305840945989,0.893786652114511,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,225.219423509401,0.729543383147123,0.439325519944587,0.0988750295465762,228.800315129706,0.717621297518963,0.426988513953351,0.112754055863307,-620.473715941429,-623.757505346642,6.56757881042654,0.160581863693072,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,255.952527571244,0.747391252467783,0.484571514141028,0.156227154140612,259.099828655233,0.742557427940819,0.479321381359399,0.162539685667025,-588.828717996567,-590.288163091583,2.91889019003133,0.571489401115884,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,233.226498045772,0.708934850083082,0.441421547344469,0.12662813063738,238.856333087017,0.700405372672766,0.432293697586595,0.138744043643248,-589.054145365436,-591.523814587901,4.93933844493063,0.293578575102607,0,0
