"n","p","q","p_value","Lambda","loglik_F","loglik_R","cv_shapes","maxmin_ratio","aic_F","aic_R","bic_F","bic_R"
5000,0.215,0.825,0.0308392679874309,10.6463806985485,-31007.1929400375,-31012.5161303868,0.0399806559271595,1.11213300318359,62034.385880075,62037.0322607736,62099.5578119892,62076.1354199221
5000,0.215,0.825,0.00106356705829276,18.3301715084817,-30992.6353323572,-31001.8004181115,0.0399806559271595,1.11213300318359,62005.2706647144,62015.6008362229,62070.4425966286,62054.7039953714
5000,0.215,0.825,0.00503912800246751,14.8425692208548,-31038.2673503315,-31045.6886349419,0.0399806559271595,1.11213300318359,62096.534700663,62103.3772698838,62161.7066325771,62142.4804290323
5000,0.215,0.825,0.454809684973061,3.65428563918977,-30892.3967628176,-30894.2239056372,0.0399806559271595,1.11213300318359,61804.7935256353,61800.4478112745,61869.9654575494,61839.550970423
5000,0.215,0.825,0.342552607965522,4.49995675187529,-31073.0335143706,-31075.2834927466,0.0399806559271595,1.11213300318359,62166.0670287412,62162.5669854931,62231.2389606554,62201.6701446416
5000,0.215,0.825,0.230698829245118,5.60445979734504,-31104.2474951848,-31107.0497250834,0.0399806559271595,1.11213300318359,62228.4949903695,62226.0994501669,62293.6669222837,62265.2026093154
5000,0.215,0.825,0.00719684395606718,14.0309768192965,-31027.1753291858,-31034.1908175955,0.0399806559271595,1.11213300318359,62074.3506583717,62080.3816351909,62139.5225902858,62119.4847943394
5000,0.215,0.825,0.156526793863855,6.63423112432793,-31035.2120227642,-31038.5291383264,0.0399806559271595,1.11213300318359,62090.4240455285,62089.0582766528,62155.5959774427,62128.1614358013
5000,0.215,0.825,0.497056904119237,3.37551648754743,-31196.2655074612,-31197.953265705,0.0399806559271595,1.11213300318359,62412.5310149225,62407.90653141,62477.7029468366,62447.0096905585
5000,0.215,0.825,0.0324869534007612,10.5226107947383,-30877.3655956192,-30882.6269010166,0.0399806559271595,1.11213300318359,61774.7311912384,61777.2538020331,61839.9031231526,61816.3569611816
5000,0.215,0.825,0.00499544905748159,14.8623253004043,-31166.428242866,-31173.8594055162,0.0399806559271595,1.11213300318359,62352.8564857319,62359.7188110323,62418.0284176461,62398.8219701808
5000,0.215,0.825,0.610231621865215,2.69419027586264,-31095.7715213947,-31097.1186165326,0.0399806559271595,1.11213300318359,62211.5430427894,62206.2372330653,62276.7149747036,62245.3403922138
5000,0.215,0.825,0.567594606135892,2.94190177643031,-30912.1089413028,-30913.579892191,0.0399806559271595,1.11213300318359,61844.2178826056,61839.1597843821,61909.3898145198,61878.2629435306
5000,0.215,0.825,0.0805570782535314,8.31931996287312,-30820.0993669273,-30824.2590269088,0.0399806559271595,1.11213300318359,61660.1987338546,61660.5180538175,61725.3706657688,61699.621212966
5000,0.215,0.825,0.00281504921112743,16.1574147133433,-31034.2175135522,-31042.2962209089,0.0399806559271595,1.11213300318359,62088.4350271044,62096.5924418177,62153.6069590186,62135.6956009662
5000,0.215,0.825,0.0682814974034784,8.72757327828003,-30981.8287367905,-30986.1925234297,0.0399806559271595,1.11213300318359,61983.657473581,61984.3850468593,62048.8294054952,62023.4882060078
5000,0.215,0.825,0.234725005105863,5.55745623430266,-31179.9143412031,-31182.6930693203,0.0399806559271595,1.11213300318359,62379.8286824062,62377.3861386405,62445.0006143204,62416.489297789
5000,0.215,0.825,0.266704900080439,5.20705002218892,-31125.1181381202,-31127.7216631313,0.0399806559271595,1.11213300318359,62270.2362762405,62267.4433262627,62335.4082081547,62306.5464854112
5000,0.215,0.825,0.0590561311838186,9.08307841819624,-31050.5628191444,-31055.1043583535,0.0399806559271595,1.11213300318359,62121.1256382888,62122.208716707,62186.297570203,62161.3118758555
5000,0.215,0.825,0.102075080119106,7.727767880584,-31109.0321857718,-31112.8960697121,0.0399806559271595,1.11213300318359,62238.0643715436,62237.7921394242,62303.2363034578,62276.8952985727
5000,0.215,0.825,0.341904375351361,4.50542774019414,-30983.7965096053,-30986.0492234754,0.0399806559271595,1.11213300318359,61987.5930192106,61984.0984469508,62052.7649511248,62023.2016060993
5000,0.215,0.825,0.000615338592797148,19.5402257078458,-30933.6574176064,-30943.4275304603,0.0399806559271595,1.11213300318359,61887.3148352127,61898.8550609206,61952.4867671269,61937.9582200691
5000,0.215,0.825,0.245814688480877,5.43152152986295,-31066.486010013,-31069.201770778,0.0399806559271595,1.11213300318359,62152.972020026,62150.4035415559,62218.1439519402,62189.5067007044
5000,0.215,0.825,0.419444548816907,3.90190332223574,-31142.3574952367,-31144.3084468978,0.0399806559271595,1.11213300318359,62304.7149904734,62300.6168937956,62369.8869223876,62339.7200529441
5000,0.215,0.825,0.231983025843147,5.58939030733745,-30992.0489802725,-30994.8436754262,0.0399806559271595,1.11213300318359,62004.097960545,62001.6873508523,62069.2698924592,62040.7905100008
5000,0.215,0.825,0.419957890123379,3.89820264300943,-30877.6717497015,-30879.620851023,0.0399806559271595,1.11213300318359,61775.3434994031,61771.2417020461,61840.5154313172,61810.3448611946
5000,0.215,0.825,0.0719486072467944,8.59879213527165,-31129.3219136347,-31133.6213097024,0.0399806559271595,1.11213300318359,62278.6438272695,62279.2426194047,62343.8157591836,62318.3457785532
5000,0.215,0.825,0.0290962742965061,10.7844560508893,-31300.2878208937,-31305.6800489192,0.0399806559271595,1.11213300318359,62620.5756417874,62623.3600978383,62685.7475737016,62662.4632569868
5000,0.215,0.825,0.0010624682100891,18.3324644823733,-31061.1799764294,-31070.3462086706,0.0399806559271595,1.11213300318359,62142.3599528589,62152.6924173412,62207.531884773,62191.7955764897
5000,0.215,0.825,0.0563552461135226,9.19719150356832,-30911.3498148569,-30915.9484106087,0.0399806559271595,1.11213300318359,61842.6996297138,61843.8968212173,61907.8715616279,61882.9999803658
5000,0.215,0.825,0.35805555051119,4.37151421275485,-31069.2602432883,-31071.4460003947,0.0399806559271595,1.11213300318359,62158.5204865766,62154.8920007893,62223.6924184907,62193.9951599378
5000,0.215,0.825,0.189561016632822,6.13121499232511,-31027.0920427622,-31030.1576502584,0.0399806559271595,1.11213300318359,62074.1840855245,62072.3153005168,62139.3560174386,62111.4184596653
5000,0.215,0.825,0.0161507720050575,12.1671293953041,-31081.6769312569,-31087.7604959545,0.0399806559271595,1.11213300318359,62183.3538625138,62187.5209919091,62248.5257944279,62226.6241510576
5000,0.215,0.825,0.152893116133225,6.69530430737359,-31046.2563791863,-31049.60403134,0.0399806559271595,1.11213300318359,62112.5127583725,62111.2080626799,62177.6846902867,62150.3112218284
5000,0.215,0.825,0.0307482480460002,10.6534024554494,-31177.8726101046,-31183.1993113323,0.0399806559271595,1.11213300318359,62375.7452202092,62378.3986226646,62440.9171521233,62417.5017818131
5000,0.215,0.825,0.811344762290658,1.58578475131071,-30817.5188654638,-30818.3117578394,0.0399806559271595,1.11213300318359,61655.0377309276,61648.6235156789,61720.2096628417,61687.7266748274
5000,0.215,0.825,0.192034621012405,6.09680357712932,-30887.2138792133,-30890.2622810019,0.0399806559271595,1.11213300318359,61794.4277584266,61792.5245620037,61859.5996903408,61831.6277211522
5000,0.215,0.825,0.0504755711059282,9.46480022147443,-31143.5429771671,-31148.2753772779,0.0399806559271595,1.11213300318359,62307.0859543343,62308.5507545557,62372.2578862484,62347.6539137042
5000,0.215,0.825,0.586355607014595,2.83180247079144,-30932.7132468464,-30934.1291480818,0.0399806559271595,1.11213300318359,61885.4264936929,61880.2582961636,61950.598425607,61919.3614553121
5000,0.215,0.825,0.220226508998522,5.73016285005724,-31220.5185256645,-31223.3836070895,0.0399806559271595,1.11213300318359,62461.037051329,62458.7672141791,62526.2089832432,62497.8703733276
5000,0.215,0.825,0.0634690907833626,8.90690168210131,-30946.0624945598,-30950.5159454009,0.0399806559271595,1.11213300318359,61912.1249891196,61913.0318908017,61977.2969210338,61952.1350499502
5000,0.215,0.825,0.0632251477633578,8.91633196381008,-31303.7115738863,-31308.1697398682,0.0399806559271595,1.11213300318359,62627.4231477726,62628.3394797364,62692.5950796868,62667.4426388849
5000,0.215,0.825,0.000521019811303765,19.9067392579964,-30997.7994317053,-31007.7528013342,0.0399806559271595,1.11213300318359,62015.5988634105,62027.5056026685,62080.7707953247,62066.608761817
5000,0.215,0.825,0.00276016526606208,16.2016607643745,-30770.7913843902,-30778.8922147724,0.0399806559271595,1.11213300318359,61561.5827687805,61569.7844295448,61626.7547006946,61608.8875886933
5000,0.215,0.825,0.488623112172694,3.42985996451171,-30931.6117865607,-30933.3267165429,0.0399806559271595,1.11213300318359,61883.2235731214,61878.6534330859,61948.3955050355,61917.7565922344
5000,0.215,0.825,0.000994975524870052,18.4779919715365,-31041.5424619123,-31050.781457898,0.0399806559271595,1.11213300318359,62103.0849238245,62113.5629157961,62168.2568557387,62152.6660749446
5000,0.215,0.825,0.114501335109216,7.43740541481384,-30845.7649162525,-30849.4836189599,0.0399806559271595,1.11213300318359,61711.5298325051,61710.9672379199,61776.7017644192,61750.0703970684
5000,0.215,0.825,0.311921766516914,4.76817406129703,-31006.635635817,-31009.0197228476,0.0399806559271595,1.11213300318359,62033.2712716339,62030.0394456952,62098.4432035481,62069.1426048437
5000,0.215,0.825,0.248135443418477,5.40579132948915,-30733.5946657643,-30736.297561429,0.0399806559271595,1.11213300318359,61487.1893315286,61484.5951228581,61552.3612634428,61523.6982820066
5000,0.215,0.825,0.374262344274644,4.24185795910307,-31151.4200505847,-31153.5409795643,0.0399806559271595,1.11213300318359,62322.8401011695,62319.0819591286,62388.0120330836,62358.1851182771
5000,0.215,0.825,0.0485197288114119,9.56045578816702,-31167.0587060605,-31171.8389339546,0.0399806559271595,1.11213300318359,62354.117412121,62355.6778679091,62419.2893440351,62394.7810270576
5000,0.215,0.825,0.356051223326374,4.3878681705246,-31274.6509582001,-31276.8448922854,0.0399806559271595,1.11213300318359,62569.3019164003,62565.6897845708,62634.4738483144,62604.7929437193
5000,0.215,0.825,0.107351308592468,7.60066816065955,-31025.3060404183,-31029.1063744987,0.0399806559271595,1.11213300318359,62070.6120808366,62070.2127489973,62135.7840127508,62109.3159081458
5000,0.215,0.825,0.106114030635864,7.62994206249277,-30980.8741354476,-30984.6891064789,0.0399806559271595,1.11213300318359,61981.7482708952,61981.3782129577,62046.9202028094,62020.4813721062
5000,0.215,0.825,0.162542787422196,6.53589379110781,-30642.4979718189,-30645.7659187144,0.0399806559271595,1.11213300318359,61304.9959436378,61303.5318374289,61370.1678755519,61342.6349965774
5000,0.215,0.825,0.543231160217436,3.08786154747941,-30963.4892233198,-30965.0331540936,0.0399806559271595,1.11213300318359,61946.9784466397,61942.0663081872,62012.1503785538,61981.1694673357
5000,0.215,0.825,0.02788474928602,10.885217863819,-31050.8659711091,-31056.308580041,0.0399806559271595,1.11213300318359,62121.7319422181,62124.617160082,62186.9038741323,62163.7203192305
5000,0.215,0.825,0.00394801645265855,15.3951754032314,-31058.9332520271,-31066.6308397287,0.0399806559271595,1.11213300318359,62137.8665040542,62145.2616794574,62203.0384359683,62184.3648386059
5000,0.215,0.825,0.298214771947594,4.89525543426862,-30805.0889882798,-30807.5366159969,0.0399806559271595,1.11213300318359,61630.1779765595,61627.0732319938,61695.3499084737,61666.1763911423
5000,0.215,0.825,0.0202699562572891,11.6364257435562,-31019.5529155611,-31025.3711284329,0.0399806559271595,1.11213300318359,62059.1058311222,62062.7422568658,62124.2777630364,62101.8454160143
5000,0.215,0.825,0.685681123275519,2.27304350170016,-30728.6723641492,-30729.8088859,0.0399806559271595,1.11213300318359,61477.3447282983,61471.6177718,61542.5166602125,61510.7209309485
5000,0.215,0.825,0.0421345295792241,9.90067051667575,-31253.6764485771,-31258.6267838354,0.0399806559271595,1.11213300318359,62527.3528971542,62529.2535676709,62592.5248290684,62568.3567268194
5000,0.215,0.825,0.226655800573541,5.65238606322237,-30685.5799038882,-30688.4060969198,0.0399806559271595,1.11213300318359,61391.1598077763,61388.8121938396,61456.3317396905,61427.9153529881
5000,0.215,0.825,0.000235035559985226,21.6521621810534,-30984.6939097138,-30995.5199908044,0.0399806559271595,1.11213300318359,61989.3878194277,62003.0399816087,62054.5597513419,62042.1431407572
5000,0.215,0.825,0.338488191063669,4.53439833498851,-30911.1042873034,-30913.3714864709,0.0399806559271595,1.11213300318359,61842.2085746068,61838.7429729418,61907.380506521,61877.8461320903
5000,0.215,0.825,0.0783983706689941,8.38665317365667,-30927.9943451826,-30932.1876717694,0.0399806559271595,1.11213300318359,61875.9886903651,61876.3753435388,61941.1606222793,61915.4785026873
5000,0.215,0.825,0.47103611723505,3.54521881349501,-31235.39021475,-31237.1628241567,0.0399806559271595,1.11213300318359,62490.7804294999,62486.3256483134,62555.9523614141,62525.4288074619
5000,0.215,0.825,0.716238579370826,2.10617193445069,-31186.0436929325,-31187.0967788997,0.0399806559271595,1.11213300318359,62392.0873858649,62386.1935577994,62457.2593177791,62425.2967169479
5000,0.215,0.825,0.964823356314819,0.584014603089599,-31135.2020272489,-31135.4940345504,0.0399806559271595,1.11213300318359,62290.4040544978,62282.9880691009,62355.575986412,62322.0912282494
5000,0.215,0.825,0.0449675519023422,9.74402268157428,-31130.8163415278,-31135.6883528686,0.0399806559271595,1.11213300318359,62281.6326830556,62283.3767057372,62346.8046149698,62322.4798648857
5000,0.215,0.825,0.192432301631336,6.09130822707812,-31116.2771777875,-31119.322831901,0.0399806559271595,1.11213300318359,62252.554355575,62250.6456638021,62317.7262874891,62289.7488229506
5000,0.215,0.825,0.00359451189614411,15.606991966888,-30908.5614186549,-30916.3649146383,0.0399806559271595,1.11213300318359,61837.1228373097,61844.7298292766,61902.2947692239,61883.8329884251
5000,0.215,0.825,0.161281027967895,6.55624151664961,-30685.9029141424,-30689.1810349007,0.0399806559271595,1.11213300318359,61391.8058282848,61390.3620698014,61456.977760199,61429.4652289499
5000,0.215,0.825,0.0870341548118892,8.12703139434598,-31086.5102733094,-31090.5737890065,0.0399806559271595,1.11213300318359,62193.0205466187,62193.1475780131,62258.1924785329,62232.2507371616
5000,0.215,0.825,0.0226047726090717,11.3804893248889,-31116.7141515259,-31122.4043961883,0.0399806559271595,1.11213300318359,62253.4283030517,62256.8087923766,62318.6002349659,62295.9119515251
5000,0.215,0.825,0.0115738462488225,12.9397745356255,-30964.9546973226,-30971.4245845904,0.0399806559271595,1.11213300318359,61949.9093946451,61954.8491691808,62015.0813265593,61993.9523283293
5000,0.215,0.825,0.00210592871097542,16.8082995467921,-31197.2145435812,-31205.6186933546,0.0399806559271595,1.11213300318359,62414.4290871625,62423.2373867093,62479.6010190767,62462.3405458578
5000,0.215,0.825,0.437198614141996,3.77579169967794,-30777.470589706,-30779.3584855559,0.0399806559271595,1.11213300318359,61574.9411794121,61570.7169711117,61640.1131113262,61609.8201302602
5000,0.215,0.825,0.300779261832279,4.87111597335752,-31077.932372603,-31080.3679305897,0.0399806559271595,1.11213300318359,62175.864745206,62172.7358611793,62241.0366771201,62211.8390203278
5000,0.215,0.825,0.352335435661441,4.41838053392712,-31090.7466412321,-31092.955831499,0.0399806559271595,1.11213300318359,62201.4932824641,62197.911662998,62266.6652143783,62237.0148221465
5000,0.215,0.825,0.0923188031152715,7.97985830523976,-31030.882263753,-31034.8721929056,0.0399806559271595,1.11213300318359,62081.764527506,62081.7443858113,62146.9364594202,62120.8475449598
5000,0.215,0.825,0.15743714947693,6.61913240181457,-31186.8504567127,-31190.1600229136,0.0399806559271595,1.11213300318359,62393.7009134253,62392.3200458271,62458.8728453395,62431.4232049756
5000,0.215,0.825,0.501637963732428,3.34624938410707,-31144.1590141775,-31145.8321388695,0.0399806559271595,1.11213300318359,62308.3180283549,62303.6642777391,62373.4899602691,62342.7674368876
5000,0.215,0.825,0.260904396698808,5.26782120997814,-30816.8684978915,-30819.5024084965,0.0399806559271595,1.11213300318359,61653.7369957831,61651.0048169931,61718.9089276973,61690.1079761416
5000,0.215,0.825,0.0475610924586086,9.60869486237061,-30933.82556071,-30938.6299081412,0.0399806559271595,1.11213300318359,61887.6511214201,61889.2598162824,61952.8230533342,61928.3629754309
5000,0.215,0.825,0.000209445591676135,21.9038803628209,-30785.0025792447,-30795.9545194262,0.0399806559271595,1.11213300318359,61590.0051584895,61603.9090388523,61655.1770904037,61643.0121980008
5000,0.215,0.825,0.108763381060658,7.56763990611216,-30967.8295223149,-30971.613342268,0.0399806559271595,1.11213300318359,61955.6590446299,61955.226684536,62020.830976544,61994.3298436845
5000,0.215,0.825,0.00672149823462676,14.187012477938,-31163.3454329929,-31170.4389392318,0.0399806559271595,1.11213300318359,62346.6908659857,62352.8778784637,62411.8627978999,62391.9810376122
5000,0.215,0.825,0.613308019485387,2.67664249249356,-31132.6882526665,-31134.0265739127,0.0399806559271595,1.11213300318359,62285.376505333,62280.0531478255,62350.5484372471,62319.156306974
5000,0.215,0.825,0.0859794049972465,8.1574070016577,-31032.9548379842,-31037.033541485,0.0399806559271595,1.11213300318359,62085.9096759684,62086.0670829701,62151.0816078826,62125.1702421186
5000,0.215,0.825,0.154544189450093,6.66739190973021,-31214.0132912848,-31217.3469872396,0.0399806559271595,1.11213300318359,62448.0265825695,62446.6939744793,62513.1985144837,62485.7971336278
5000,0.215,0.825,0.286153294335558,5.01117007990979,-31284.5098790482,-31287.0154640881,0.0399806559271595,1.11213300318359,62589.0197580963,62586.0309281762,62654.1916900105,62625.1340873247
5000,0.215,0.825,0.847084273460429,1.38334635690262,-30859.8795157505,-30860.5711889289,0.0399806559271595,1.11213300318359,61739.7590315009,61733.1423778578,61804.9309634151,61772.2455370063
5000,0.215,0.825,0.000516906804148522,19.9241820230382,-30964.0295210926,-30973.9916121041,0.0399806559271595,1.11213300318359,61948.0590421851,61959.9832242081,62013.2309740993,61999.0863833566
5000,0.215,0.825,0.0370984135780081,10.2059079694809,-31077.2667060517,-31082.3696600364,0.0399806559271595,1.11213300318359,62174.5334121034,62176.7393200728,62239.7053440175,62215.8424792213
5000,0.215,0.825,0.600554693769638,2.74965107714524,-30976.1050922776,-30977.4799178162,0.0399806559271595,1.11213300318359,61972.2101845553,61966.9598356324,62037.3821164695,62006.0629947809
5000,0.215,0.825,0.0114407977266038,12.9664694211169,-30801.6241747669,-30808.1074094775,0.0399806559271595,1.11213300318359,61623.2483495339,61628.214818955,61688.4202814481,61667.3179781035
5000,0.215,0.825,0.244780532757768,5.44305488195823,-31104.7595505453,-31107.4810779863,0.0399806559271595,1.11213300318359,62229.5191010906,62226.9621559726,62294.6910330048,62266.0653151211
5000,0.215,0.825,0.0169225680353802,12.0583535113838,-31118.3593430525,-31124.3885198082,0.0399806559271595,1.11213300318359,62256.7186861051,62260.7770396164,62321.8906180192,62299.8801987649
5000,0.215,0.825,0.00542665945129891,14.6743067451243,-31042.7386240901,-31050.0757774626,0.0399806559271595,1.11213300318359,62105.4772481801,62112.1515549253,62170.6491800943,62151.2547140738
5000,0.215,0.825,0.0642755889062743,8.8759674302928,-30799.2886611197,-30803.7266448349,0.0399806559271595,1.11213300318359,61618.5773222394,61619.4532896697,61683.7492541536,61658.5564488182
5000,0.215,0.825,0.0409511201718766,9.96911743935198,-31175.8009164316,-31180.7854751513,0.0399806559271595,1.11213300318359,62371.6018328633,62373.5709503026,62436.7737647774,62412.6741094511
5000,0.215,0.825,0.784884340193847,1.73206900167133,-31103.6997817608,-31104.5658162617,0.0399806559271595,1.11213300318359,62227.3995635216,62221.1316325233,62292.5714954358,62260.2347916718
5000,0.215,0.825,0.107102857464684,7.60652120128361,-30897.5663003652,-30901.3695609659,0.0399806559271595,1.11213300318359,61815.1326007304,61814.7391219317,61880.3045326446,61853.8422810802
5000,0.215,0.825,0.18440832521417,6.20420491654659,-30927.8267112744,-30930.9288137327,0.0399806559271595,1.11213300318359,61875.6534225489,61873.8576274654,61940.825354463,61912.9607866139
5000,0.215,0.825,0.196343432541122,6.03779515314091,-31020.5968071804,-31023.6157047569,0.0399806559271595,1.11213300318359,62061.1936143607,62059.2314095139,62126.3655462749,62098.3345686624
5000,0.215,0.825,0.579050608067033,2.8744516830775,-31106.6952326946,-31108.1324585361,0.0399806559271595,1.11213300318359,62233.3904653891,62228.2649170722,62298.5623973033,62267.3680762207
5000,0.215,0.825,0.361632281933206,4.34250938009791,-30990.8432158744,-30993.0144705644,0.0399806559271595,1.11213300318359,62001.6864317488,61998.0289411289,62066.8583636629,62037.1321002774
5000,0.215,0.825,0.00681614702316436,14.1550989228926,-30816.9254026172,-30824.0029520787,0.0399806559271595,1.11213300318359,61653.8508052344,61660.0059041573,61719.0227371486,61699.1090633058
5000,0.215,0.825,0.000943743176553618,18.595127667686,-30958.7293578347,-30968.0269216685,0.0399806559271595,1.11213300318359,61937.4587156694,61948.053843337,62002.6306475835,61987.1570024855
5000,0.215,0.825,0.0661324009697155,8.80612473882502,-31155.7663994099,-31160.1694617793,0.0399806559271595,1.11213300318359,62331.5327988197,62332.3389235585,62396.7047307339,62371.442082707
5000,0.215,0.825,0.289446013698891,4.97912598321273,-31231.3895939253,-31233.8791569169,0.0399806559271595,1.11213300318359,62482.7791878505,62479.7583138337,62547.9511197647,62518.8614729822
5000,0.215,0.825,0.00702170608242714,14.0872589325372,-31135.6756271473,-31142.7192566136,0.0399806559271595,1.11213300318359,62291.3512542946,62297.4385132272,62356.5231862088,62336.5416723757
5000,0.215,0.825,0.0540873994862404,9.29710706432525,-30870.2481598409,-30874.8967133731,0.0399806559271595,1.11213300318359,61760.4963196818,61761.7934267461,61825.668251596,61800.8965858946
5000,0.215,0.825,0.151231394700143,6.7236752943063,-31222.2281838642,-31225.5900215114,0.0399806559271595,1.11213300318359,62464.4563677285,62463.1800430228,62529.6282996426,62502.2832021713
5000,0.215,0.825,0.0646490584080926,8.86176716232148,-30989.9754401989,-30994.4063237801,0.0399806559271595,1.11213300318359,61999.9508803978,62000.8126475601,62065.1228123119,62039.9158067086
5000,0.215,0.825,0.0143971435374259,12.4343826420954,-31080.094811258,-31086.312002579,0.0399806559271595,1.11213300318359,62180.189622516,62184.6240051581,62245.3615544301,62223.7271643066
5000,0.215,0.825,0.164507857896593,6.5044874381565,-31160.0977135553,-31163.3499572744,0.0399806559271595,1.11213300318359,62340.1954271107,62338.6999145489,62405.3673590249,62377.8030736974
5000,0.215,0.825,0.0106467039195571,13.1323905183599,-31260.4236057819,-31266.9898010411,0.0399806559271595,1.11213300318359,62540.8472115638,62545.9796020821,62606.0191434779,62585.0827612306
5000,0.215,0.825,0.166870348196597,6.46717596506642,-31052.067491393,-31055.3010793755,0.0399806559271595,1.11213300318359,62124.134982786,62122.602158751,62189.3069147001,62161.7053178995
5000,0.215,0.825,0.0140239206182205,12.495341925016,-30990.8722328359,-30997.1199037984,0.0399806559271595,1.11213300318359,62001.7444656719,62006.2398075969,62066.916397586,62045.3429667454
5000,0.215,0.825,0.199272658860583,5.99833489727462,-30675.7687738359,-30678.7679412845,0.0399806559271595,1.11213300318359,61371.5375476717,61369.535882569,61436.7094795859,61408.6390417175
5000,0.215,0.825,0.00878566911717318,13.5742043892606,-30985.3395992173,-30992.1267014119,0.0399806559271595,1.11213300318359,61990.6791984345,61996.2534028238,62055.8511303487,62035.3565619723
5000,0.215,0.825,0.76755802249082,1.82689622297767,-31075.0881053248,-31076.0015534363,0.0399806559271595,1.11213300318359,62170.1762106496,62164.0031068725,62235.3481425637,62203.106266021
5000,0.215,0.825,0.266204658869375,5.21224629280186,-31174.1916666277,-31176.7977897741,0.0399806559271595,1.11213300318359,62368.3833332555,62365.5955795483,62433.5552651697,62404.6987386968
5000,0.215,0.825,0.274369796058642,5.12845028019365,-30957.678944122,-30960.2431692621,0.0399806559271595,1.11213300318359,61935.3578882441,61932.4863385243,62000.5298201583,61971.5894976728
5000,0.215,0.825,0.00902812650838522,13.5117179195804,-31123.8949652947,-31130.6508242545,0.0399806559271595,1.11213300318359,62267.7899305894,62273.301648509,62332.9618625036,62312.4048076575
5000,0.215,0.825,0.160144852322294,6.57468793031876,-30777.0510562754,-30780.3384002406,0.0399806559271595,1.11213300318359,61574.1021125509,61572.6768004812,61639.2740444651,61611.7799596297
5000,0.215,0.825,0.286209532924885,5.01062018316588,-31108.3808439434,-31110.886154035,0.0399806559271595,1.11213300318359,62236.7616878869,62233.77230807,62301.933619801,62272.8754672185
5000,0.215,0.825,0.192818936701515,6.08597521553747,-30964.7388523254,-30967.7818399331,0.0399806559271595,1.11213300318359,61949.4777046508,61947.5636798663,62014.6496365649,61986.6668390148
5000,0.215,0.825,0.289644566739387,4.97720350244344,-31174.1436122598,-31176.632214011,0.0399806559271595,1.11213300318359,62368.2872245196,62365.2644280221,62433.4591564338,62404.3675871706
5000,0.215,0.825,0.0649474986894151,8.85047555218625,-30843.4720786842,-30847.8973164603,0.0399806559271595,1.11213300318359,61706.9441573685,61707.7946329207,61772.1160892827,61746.8977920692
5000,0.215,0.825,0.00477274457116261,14.9657685533966,-30840.4177132001,-30847.9005974768,0.0399806559271595,1.11213300318359,61700.8354264001,61707.8011949535,61766.0073583143,61746.904354102
5000,0.215,0.825,0.121397241397921,7.28867081863427,-30952.2651075063,-30955.9094429156,0.0399806559271595,1.11213300318359,61924.5302150125,61923.8188858311,61989.7021469267,61962.9220449796
5000,0.215,0.825,0.48597191938703,3.44707033076702,-31031.2734321526,-31032.996967318,0.0399806559271595,1.11213300318359,62082.5468643051,62077.9939346359,62147.7187962193,62117.0970937844
5000,0.215,0.825,0.0170744952319739,12.0375106709107,-31033.1779074122,-31039.1966627477,0.0399806559271595,1.11213300318359,62086.3558148245,62090.3933254954,62151.5277467386,62129.4964846439
5000,0.215,0.825,0.0209912832095928,11.5544282715418,-30974.7524848888,-30980.5296990246,0.0399806559271595,1.11213300318359,61969.5049697777,61973.0593980492,62034.6769016918,62012.1625571977
5000,0.215,0.825,0.00181086070328577,17.1457759025798,-30799.7595380342,-30808.3324259855,0.0399806559271595,1.11213300318359,61619.5190760684,61628.664851971,61684.6910079826,61667.7680111195
5000,0.215,0.825,0.310858406760417,4.77786565043061,-31223.7075591711,-31226.0964919963,0.0399806559271595,1.11213300318359,62467.4151183422,62464.1929839927,62532.5870502564,62503.2961431412
5000,0.215,0.825,0.0205796576125819,11.6008788313193,-30923.7236022529,-30929.5240416685,0.0399806559271595,1.11213300318359,61867.4472045058,61871.0480833371,61932.6191364199,61910.1512424856
5000,0.215,0.825,0.157792796794347,6.61325535040669,-31097.7714253404,-31101.0780530156,0.0399806559271595,1.11213300318359,62215.5428506807,62214.1561060311,62280.7147825949,62253.2592651796
5000,0.215,0.825,0.145477065917835,6.82416791607102,-30999.2868755697,-31002.6989595277,0.0399806559271595,1.11213300318359,62018.5737511394,62017.3979190554,62083.7456830535,62056.5010782039
5000,0.215,0.825,0.368109996175972,4.29054944150266,-31146.0823530968,-31148.2276278176,0.0399806559271595,1.11213300318359,62312.1647061937,62308.4552556352,62377.3366381078,62347.5584147837
5000,0.215,0.825,0.175656333391811,6.3324794590153,-30820.0206618862,-30823.1869016157,0.0399806559271595,1.11213300318359,61660.0413237725,61658.3738032315,61725.2132556866,61697.47696238
5000,0.215,0.825,0.0142799668749367,12.4533539061013,-31072.3817628574,-31078.6084398105,0.0399806559271595,1.11213300318359,62164.7635257149,62169.216879621,62229.935457629,62208.3200387695
5000,0.215,0.825,0.11679736136811,7.38698315667716,-31122.2420334659,-31125.9355250442,0.0399806559271595,1.11213300318359,62264.4840669317,62263.8710500884,62329.6559988459,62302.9742092369
5000,0.215,0.825,0.4343834770503,3.79553701640543,-31010.0784933575,-31011.9762618657,0.0399806559271595,1.11213300318359,62040.156986715,62035.9525237314,62105.3289186292,62075.0556828799
5000,0.215,0.825,0.763920885279398,1.84673960119835,-31022.8242079688,-31023.7475777694,0.0399806559271595,1.11213300318359,62065.6484159376,62059.4951555388,62130.8203478518,62098.5983146873
