"n","p","q","p_value","Lambda","loglik_F","loglik_R","cv_shapes","maxmin_ratio","pct_censored","aic_F","aic_R","bic_F","bic_R"
500,0.215,0.9,0.040347381491696,10.0047716114605,-3398.52718915747,-3403.5295749632,0.0399806559271595,1.11213300318359,0.086,6817.05437831494,6819.0591499264,6859.20045929916,6844.34679851694
500,0.215,0.9,0.701914582279807,2.18424561652228,-3353.24287626041,-3354.33499906867,0.0399806559271595,1.11213300318359,0.1,6726.48575252081,6720.66999813733,6768.63183350503,6745.95764672787
500,0.215,0.9,0.990532143380193,0.288696066634657,-3423.34756558654,-3423.49191361985,0.0399806559271595,1.11213300318359,0.082,6866.69513117307,6858.98382723971,6908.8412121573,6884.27147583024
500,0.215,0.9,0.236822246853418,5.53324947602232,-3469.15117269222,-3471.91779743023,0.0399806559271595,1.11213300318359,0.078,6958.30234538445,6955.83559486047,7000.44842636867,6981.123243451
500,0.215,0.9,0.305110005689632,4.8307363962349,-3325.85595853351,-3328.27132673163,0.0399806559271595,1.11213300318359,0.116,6671.71191706702,6668.54265346326,6713.85799805125,6693.83030205379
500,0.215,0.9,0.174638819773497,6.3477636392181,-3371.53231337349,-3374.7061951931,0.0399806559271595,1.11213300318359,0.094,6763.06462674698,6761.4123903862,6805.2107077312,6786.70003897673
500,0.215,0.9,0.695322873746342,2.22025441818914,-3384.17487084035,-3385.28499804944,0.0399806559271595,1.11213300318359,0.096,6788.34974168069,6782.56999609888,6830.49582266491,6807.85764468941
500,0.215,0.9,0.225286571586407,5.66878648422789,-3395.90949420794,-3398.74388745006,0.0399806559271595,1.11213300318359,0.088,6811.81898841589,6809.48777490012,6853.96506940011,6834.77542349065
500,0.215,0.9,0.975336260504446,0.480871129067054,-3393.48687767587,-3393.7273132404,0.0399806559271595,1.11213300318359,0.096,6806.97375535174,6799.45462648081,6849.11983633596,6824.74227507134
500,0.215,0.9,0.145064643542363,6.83150908404878,-3391.68148155524,-3395.09723609726,0.0399806559271595,1.11213300318359,0.082,6803.36296311048,6802.19447219453,6845.5090440947,6827.48212078506
500,0.215,0.9,0.0340930342473422,10.4076576945736,-3370.83908363723,-3376.04291248452,0.0399806559271595,1.11213300318359,0.096,6761.67816727446,6764.08582496903,6803.82424825868,6789.37347355957
500,0.215,0.9,0.871786549532581,1.2381011777743,-3413.36949347502,-3413.9885440639,0.0399806559271595,1.11213300318359,0.078,6846.73898695003,6839.97708812781,6888.88506793425,6865.26473671834
500,0.215,0.9,0.309943895917068,4.78622250610351,-3369.25762534842,-3371.65073660147,0.0399806559271595,1.11213300318359,0.096,6758.51525069684,6755.30147320294,6800.66133168106,6780.58912179348
500,0.215,0.9,0.686038129324128,2.27108606616821,-3397.16620345017,-3398.30174648325,0.0399806559271595,1.11213300318359,0.09,6814.33240690033,6808.6034929665,6856.47848788456,6833.89114155704
500,0.215,0.9,0.415058536634105,3.9336592738473,-3365.86207288144,-3367.82890251837,0.0399806559271595,1.11213300318359,0.102,6751.72414576289,6747.65780503674,6793.87022674711,6772.94545362727
500,0.215,0.9,0.299095432836144,4.88694638969719,-3346.37167832812,-3348.81515152297,0.0399806559271595,1.11213300318359,0.114,6712.74335665624,6709.63030304594,6754.88943764047,6734.91795163647
500,0.215,0.9,0.368815425321734,4.28493435993641,-3379.12069588265,-3381.26316306262,0.0399806559271595,1.11213300318359,0.096,6778.24139176531,6774.52632612524,6820.38747274953,6799.81397471578
500,0.215,0.9,0.80681459756502,1.61099525542795,-3386.31896029615,-3387.12445792386,0.0399806559271595,1.11213300318359,0.094,6792.6379205923,6786.24891584772,6834.78400157652,6811.53656443826
500,0.215,0.9,0.295526150905813,4.92074975698961,-3394.88028362923,-3397.34065850773,0.0399806559271595,1.11213300318359,0.084,6809.76056725847,6806.68131701546,6851.90664824269,6831.96896560599
500,0.215,0.9,0.698358907180691,2.20366194012695,-3376.08467689218,-3377.18650786225,0.0399806559271595,1.11213300318359,0.098,6772.16935378437,6766.37301572449,6814.31543476859,6791.66066431503
500,0.215,0.9,0.461341897624111,3.61006031557372,-3382.67642217572,-3384.48145233351,0.0399806559271595,1.11213300318359,0.084,6785.35284435144,6780.96290466701,6827.49892533566,6806.25055325755
500,0.215,0.9,0.208519861013582,5.87705609398654,-3305.55913418798,-3308.49766223497,0.0399806559271595,1.11213300318359,0.12,6631.11826837596,6628.99532446995,6673.26434936018,6654.28297306048
500,0.215,0.9,0.0436840419183928,9.81378453407615,-3370.82707629873,-3375.73396856577,0.0399806559271595,1.11213300318359,0.108,6761.65415259746,6763.46793713154,6803.80023358168,6788.75558572207
500,0.215,0.9,0.21712581624555,5.7683874418708,-3304.13935353489,-3307.02354725582,0.0399806559271595,1.11213300318359,0.12,6628.27870706977,6626.04709451164,6670.42478805399,6651.33474310218
500,0.215,0.9,0.265712769864343,5.21736393051742,-3443.1417759875,-3445.75045795276,0.0399806559271595,1.11213300318359,0.082,6906.283551975,6903.50091590552,6948.42963295922,6928.78856449605
500,0.215,0.9,0.85293815569807,1.34941132344375,-3361.6642794502,-3362.33898511192,0.0399806559271595,1.11213300318359,0.108,6743.3285589004,6736.67797022384,6785.47463988462,6761.96561881438
500,0.215,0.9,0.78139160454047,1.75123191151033,-3365.38876579166,-3366.26438174742,0.0399806559271595,1.11213300318359,0.1,6750.77753158332,6744.52876349483,6792.92361256754,6769.81641208537
500,0.215,0.9,0.733739799171094,2.01097692915118,-3408.49200582566,-3409.49749429024,0.0399806559271595,1.11213300318359,0.08,6836.98401165132,6830.99498858047,6879.13009263554,6856.28263717101
500,0.215,0.9,0.956646426097782,0.655963297547714,-3340.54438549748,-3340.87236714625,0.0399806559271595,1.11213300318359,0.11,6701.08877099496,6693.7447342925,6743.23485197918,6719.03238288304
500,0.215,0.9,0.527295407860046,3.18538093775624,-3400.39607989325,-3401.98877036213,0.0399806559271595,1.11213300318359,0.088,6820.7921597865,6815.97754072425,6862.93824077072,6841.26518931478
500,0.215,0.9,0.907219852360632,1.01691837419276,-3368.28048193768,-3368.78894112477,0.0399806559271595,1.11213300318359,0.094,6756.56096387535,6749.57788224954,6798.70704485957,6774.86553084008
500,0.215,0.9,0.701668689127639,2.18558782563105,-3361.04482680506,-3362.13762071788,0.0399806559271595,1.11213300318359,0.1,6742.08965361013,6736.27524143576,6784.23573459435,6761.56289002629
500,0.215,0.9,0.394770801272423,4.0838960956653,-3391.37359476491,-3393.41554281274,0.0399806559271595,1.11213300318359,0.092,6802.74718952982,6798.83108562548,6844.89327051404,6824.11873421602
500,0.215,0.9,0.224318523175072,5.68043436273911,-3319.26366535462,-3322.10388253599,0.0399806559271595,1.11213300318359,0.118,6658.52733070924,6656.20776507197,6700.67341169346,6681.49541366251
500,0.215,0.9,0.961994657094003,0.609567076345229,-3368.44614145412,-3368.7509249923,0.0399806559271595,1.11213300318359,0.098,6756.89228290825,6749.50184998459,6799.03836389247,6774.78949857513
500,0.215,0.9,0.859897072124254,1.30870385763592,-3418.91106300553,-3419.56541493435,0.0399806559271595,1.11213300318359,0.088,6857.82212601105,6851.13082986869,6899.96820699528,6876.41847845922
500,0.215,0.9,0.433258519267801,3.80345327960094,-3394.0899468681,-3395.9916735079,0.0399806559271595,1.11213300318359,0.086,6808.1798937362,6803.9833470158,6850.32597472042,6829.27099560634
500,0.215,0.9,0.0643346240321046,8.87371756052744,-3423.03512317939,-3427.47198195966,0.0399806559271595,1.11213300318359,0.082,6866.07024635878,6866.94396391931,6908.21632734301,6892.23161250985
500,0.215,0.9,0.465478914122784,3.58227562143202,-3374.79138176273,-3376.58251957344,0.0399806559271595,1.11213300318359,0.096,6769.58276352546,6765.16503914689,6811.72884450968,6790.45268773742
500,0.215,0.9,0.0463760950926552,9.6696268730575,-3398.09641536315,-3402.93122879968,0.0399806559271595,1.11213300318359,0.098,6816.1928307263,6817.86245759936,6858.33891171052,6843.15010618989
500,0.215,0.9,0.747779964252402,1.93463479426919,-3332.01610434552,-3332.98342174265,0.0399806559271595,1.11213300318359,0.108,6684.03220869104,6677.96684348531,6726.17828967526,6703.25449207584
500,0.215,0.9,0.630817748020256,2.57747906356235,-3412.5020430035,-3413.79078253528,0.0399806559271595,1.11213300318359,0.072,6845.004086007,6839.58156507056,6887.15016699122,6864.8692136611
500,0.215,0.9,0.896185302319168,1.0879121734406,-3407.1988662352,-3407.74282232192,0.0399806559271595,1.11213300318359,0.078,6834.39773247041,6827.48564464385,6876.54381345463,6852.77329323438
500,0.215,0.9,0.36840010905091,4.28823917989484,-3404.18416357064,-3406.32828316059,0.0399806559271595,1.11213300318359,0.084,6828.36832714128,6824.65656632117,6870.5144081255,6849.94421491171
500,0.215,0.9,0.1721278369459,6.38582746889097,-3353.07979403986,-3356.27270777431,0.0399806559271595,1.11213300318359,0.104,6726.15958807972,6724.54541554861,6768.30566906394,6749.83306413914
500,0.215,0.9,0.875424358531252,1.21619940176424,-3388.12344372593,-3388.73154342681,0.0399806559271595,1.11213300318359,0.088,6796.24688745185,6789.46308685362,6838.39296843608,6814.75073544415
500,0.215,0.9,0.384064950393695,4.16554634237946,-3377.52107660708,-3379.60384977827,0.0399806559271595,1.11213300318359,0.084,6775.04215321417,6771.20769955655,6817.18823419839,6796.49534814708
500,0.215,0.9,0.373767723879624,4.24574936901445,-3362.84309075259,-3364.96596543709,0.0399806559271595,1.11213300318359,0.102,6745.68618150517,6741.93193087419,6787.8322624894,6767.21957946472
500,0.215,0.9,0.459585616277898,3.62190786706924,-3437.73200105332,-3439.54295498685,0.0399806559271595,1.11213300318359,0.074,6895.46400210664,6891.08590997371,6937.61008309086,6916.37355856424
500,0.215,0.9,0.423147216330182,3.8752850614519,-3377.73962379572,-3379.67726632645,0.0399806559271595,1.11213300318359,0.106,6775.47924759145,6771.3545326529,6817.62532857567,6796.64218124343
500,0.215,0.9,0.095599345073232,7.89242234737412,-3352.50905925664,-3356.45527043033,0.0399806559271595,1.11213300318359,0.118,6725.01811851328,6724.91054086065,6767.1641994975,6750.19818945119
500,0.215,0.9,0.502316045283031,3.34193196752858,-3380.03107624097,-3381.70204222473,0.0399806559271595,1.11213300318359,0.092,6780.06215248194,6775.40408444947,6822.20823346616,6800.69173304
500,0.215,0.9,0.675823380956401,2.32718887654755,-3377.68050768068,-3378.84410211896,0.0399806559271595,1.11213300318359,0.094,6775.36101536136,6769.68820423791,6817.50709634559,6794.97585282845
500,0.215,0.9,0.686436980813509,2.26889946579013,-3313.64497663031,-3314.7794263632,0.0399806559271595,1.11213300318359,0.122,6647.28995326062,6641.55885272641,6689.43603424484,6666.84650131694
500,0.215,0.9,0.721928665299102,2.07520624938843,-3336.03489083218,-3337.07249395687,0.0399806559271595,1.11213300318359,0.112,6692.06978166436,6686.14498791375,6734.21586264858,6711.43263650428
500,0.215,0.9,0.16316524949065,6.52590836155196,-3381.22393644069,-3384.48689062146,0.0399806559271595,1.11213300318359,0.102,6782.44787288137,6780.97378124293,6824.5939538656,6806.26142983346
500,0.215,0.9,0.23771115924555,5.52304569362241,-3320.96380173061,-3323.72532457742,0.0399806559271595,1.11213300318359,0.12,6661.92760346122,6659.45064915484,6704.07368444544,6684.73829774538
500,0.215,0.9,0.959087812314831,0.635071728521325,-3352.32371830929,-3352.64125417355,0.0399806559271595,1.11213300318359,0.108,6724.64743661858,6717.2825083471,6766.7935176028,6742.57015693763
500,0.215,0.9,0.19900767841271,6.00188320914913,-3328.44140244977,-3331.44234405434,0.0399806559271595,1.11213300318359,0.114,6676.88280489953,6674.88468810868,6719.02888588376,6700.17233669922
500,0.215,0.9,0.753715833382909,1.90233611665735,-3416.95192217058,-3417.90309022891,0.0399806559271595,1.11213300318359,0.074,6853.90384434116,6847.80618045782,6896.04992532538,6873.09382904835
500,0.215,0.9,0.520116151156936,3.22989385221445,-3298.27644119248,-3299.89138811859,0.0399806559271595,1.11213300318359,0.128,6616.55288238496,6611.78277623718,6658.69896336919,6637.07042482771
500,0.215,0.9,0.158998103971101,6.59342681672297,-3403.71461627417,-3407.01132968253,0.0399806559271595,1.11213300318359,0.09,6827.42923254834,6826.02265936506,6869.57531353256,6851.31030795559
500,0.215,0.9,0.236450173115932,5.53753037930801,-3408.49063009345,-3411.25939528311,0.0399806559271595,1.11213300318359,0.092,6836.98126018691,6834.51879056622,6879.12734117113,6859.80643915675
500,0.215,0.9,0.602616799943029,2.73779822089637,-3348.00808457079,-3349.37698368123,0.0399806559271595,1.11213300318359,0.112,6716.01616914157,6710.75396736247,6758.16225012579,6736.041615953
500,0.215,0.9,0.615298814403073,2.66530774527473,-3340.78637580396,-3342.11902967659,0.0399806559271595,1.11213300318359,0.108,6701.57275160791,6696.23805935319,6743.71883259213,6721.52570794372
500,0.215,0.9,0.107063927571968,7.60743946134153,-3354.5150146298,-3358.31873436047,0.0399806559271595,1.11213300318359,0.102,6729.0300292596,6728.63746872094,6771.17611024382,6753.92511731148
500,0.215,0.9,0.172118921704857,6.38596350395346,-3418.41060341405,-3421.60358516603,0.0399806559271595,1.11213300318359,0.084,6856.8212068281,6855.20717033205,6898.96728781232,6880.49481892259
500,0.215,0.9,0.798016994150434,1.65974137552712,-3384.72541109839,-3385.55528178615,0.0399806559271595,1.11213300318359,0.088,6789.45082219678,6783.11056357231,6831.596903181,6808.39821216284
500,0.215,0.9,0.668640448967703,2.36677086214695,-3385.25421223474,-3386.43759766582,0.0399806559271595,1.11213300318359,0.092,6790.50842446949,6784.87519533163,6832.65450545371,6810.16284392217
500,0.215,0.9,0.751617204137781,1.91375791352766,-3385.93137881728,-3386.88825777405,0.0399806559271595,1.11213300318359,0.096,6791.86275763457,6785.7765155481,6834.00883861879,6811.06416413863
500,0.215,0.9,0.657024446714937,2.43104433983899,-3358.28649018914,-3359.50201235906,0.0399806559271595,1.11213300318359,0.102,6736.57298037828,6731.00402471812,6778.7190613625,6756.29167330865
500,0.215,0.9,0.099315281581489,7.79671065633283,-3376.8328044736,-3380.73115980177,0.0399806559271595,1.11213300318359,0.098,6773.6656089472,6773.46231960354,6815.81168993143,6798.74996819407
500,0.215,0.9,0.27813180035104,5.09055252581129,-3385.89818734197,-3388.44346360488,0.0399806559271595,1.11213300318359,0.102,6791.79637468395,6788.88692720976,6833.94245566817,6814.17457580029
500,0.215,0.9,0.487202467903825,3.43907445025434,-3341.86759886612,-3343.58713609125,0.0399806559271595,1.11213300318359,0.112,6703.73519773224,6699.17427218249,6745.88127871646,6724.46192077303
500,0.215,0.9,0.430540748843284,3.82263966942719,-3386.46293127526,-3388.37425110997,0.0399806559271595,1.11213300318359,0.092,6792.92586255052,6788.74850221995,6835.07194353474,6814.03615081048
500,0.215,0.9,0.454250940164465,3.65808907466544,-3368.96353018611,-3370.79257472345,0.0399806559271595,1.11213300318359,0.094,6757.92706037223,6753.5851494469,6800.07314135645,6778.87279803743
500,0.215,0.9,0.24703438422395,5.41797273538305,-3348.78783237226,-3351.49681873995,0.0399806559271595,1.11213300318359,0.118,6717.57566474452,6714.9936374799,6759.72174572874,6740.28128607044
500,0.215,0.9,0.645964500148633,2.49258251055016,-3396.68469615611,-3397.93098741139,0.0399806559271595,1.11213300318359,0.088,6813.36939231222,6807.86197482277,6855.51547329644,6833.14962341331
500,0.215,0.9,0.431545743192105,3.81553460060604,-3400.81028226425,-3402.71804956456,0.0399806559271595,1.11213300318359,0.088,6821.62056452851,6817.43609912911,6863.76664551273,6842.72374771965
500,0.215,0.9,0.156360939953982,6.63699049068418,-3362.45935713159,-3365.77785237694,0.0399806559271595,1.11213300318359,0.094,6744.91871426319,6743.55570475387,6787.06479524741,6768.84335334441
500,0.215,0.9,0.142474413776511,6.87805672644936,-3318.59386494948,-3322.0328933127,0.0399806559271595,1.11213300318359,0.124,6657.18772989895,6656.0657866254,6699.33381088317,6681.35343521593
500,0.215,0.9,0.101387257135221,7.74478614388954,-3366.71352763014,-3370.58592070209,0.0399806559271595,1.11213300318359,0.102,6753.42705526028,6753.17184140417,6795.5731362445,6778.45948999471
500,0.215,0.9,0.396217291777996,4.07299414904992,-3345.77134267967,-3347.8078397542,0.0399806559271595,1.11213300318359,0.1,6711.54268535934,6707.61567950839,6753.68876634357,6732.90332809893
500,0.215,0.9,0.185214093214191,6.19267141265573,-3386.01285969021,-3389.10919539654,0.0399806559271595,1.11213300318359,0.088,6792.02571938043,6790.21839079308,6834.17180036465,6815.50603938362
500,0.215,0.9,0.20335322501337,5.9442152608799,-3415.29840218118,-3418.27050981162,0.0399806559271595,1.11213300318359,0.078,6850.59680436235,6848.54101962323,6892.74288534657,6873.82866821376
500,0.215,0.9,0.653193101202405,2.45232220611251,-3357.08826751274,-3358.31442861579,0.0399806559271595,1.11213300318359,0.104,6734.17653502547,6728.62885723159,6776.3226160097,6753.91650582212
500,0.215,0.9,0.252548183937916,5.35743474456103,-3367.78066352721,-3370.4593808995,0.0399806559271595,1.11213300318359,0.106,6755.56132705443,6752.91876179899,6797.70740803865,6778.20641038952
500,0.215,0.9,0.836504338564304,1.44404759546251,-3324.51337945582,-3325.23540325355,0.0399806559271595,1.11213300318359,0.116,6669.02675891163,6662.4708065071,6711.17283989585,6687.75845509763
500,0.215,0.9,0.627411596684924,2.59667866491691,-3359.5084045887,-3360.80674392116,0.0399806559271595,1.11213300318359,0.104,6739.01680917741,6733.61348784232,6781.16289016163,6758.90113643286
500,0.215,0.9,0.0669062757460185,8.77756373906595,-3304.71825101022,-3309.10703287976,0.0399806559271595,1.11213300318359,0.124,6629.43650202045,6630.21406575952,6671.58258300467,6655.50171435005
500,0.215,0.9,0.262405453837408,5.25198494924825,-3366.07530131142,-3368.70129378604,0.0399806559271595,1.11213300318359,0.102,6752.15060262284,6749.40258757209,6794.29668360706,6774.69023616262
500,0.215,0.9,0.207028009859491,5.89629543685169,-3412.44077545289,-3415.38892317132,0.0399806559271595,1.11213300318359,0.076,6844.88155090578,6842.77784634263,6887.02763189,6868.06549493316
500,0.215,0.9,0.87090655067395,1.24337693727375,-3342.52487471089,-3343.14656317953,0.0399806559271595,1.11213300318359,0.114,6705.04974942178,6698.29312635905,6747.195830406,6723.58077494959
500,0.215,0.9,0.119407469640925,7.330767150258,-3334.35187624571,-3338.01725982083,0.0399806559271595,1.11213300318359,0.114,6688.70375249141,6688.03451964167,6730.84983347563,6713.3221682322
500,0.215,0.9,0.727539529640791,2.04468871153949,-3402.79054920056,-3403.81289355633,0.0399806559271595,1.11213300318359,0.092,6825.58109840113,6819.62578711267,6867.72717938535,6844.9134357032
500,0.215,0.9,0.315188624858954,4.73856876557875,-3417.40144078087,-3419.77072516366,0.0399806559271595,1.11213300318359,0.09,6854.80288156174,6851.54145032732,6896.94896254596,6876.82909891785
500,0.215,0.9,0.10694998043737,7.61012898034278,-3391.84673758097,-3395.65180207114,0.0399806559271595,1.11213300318359,0.088,6803.69347516193,6803.30360414227,6845.83955614615,6828.59125273281
500,0.215,0.9,0.232998817156047,5.57752187699589,-3338.12702572949,-3340.91578666799,0.0399806559271595,1.11213300318359,0.118,6696.25405145897,6693.83157333597,6738.4001324432,6719.1192219265
500,0.215,0.9,0.865565009478782,1.27522337471964,-3348.43959011611,-3349.07720180347,0.0399806559271595,1.11213300318359,0.11,6716.87918023223,6710.15440360695,6759.02526121645,6735.44205219748
500,0.215,0.9,0.320927749812783,4.68716384894196,-3388.74621367082,-3391.08979559529,0.0399806559271595,1.11213300318359,0.096,6797.49242734164,6794.17959119058,6839.63850832586,6819.46723978112
500,0.215,0.9,0.514017589981746,3.26800449965504,-3339.84566075267,-3341.4796630025,0.0399806559271595,1.11213300318359,0.106,6699.69132150534,6694.959326005,6741.83740248957,6720.24697459553
500,0.215,0.9,0.674249688032463,2.33585099691481,-3318.42842498977,-3319.59635048823,0.0399806559271595,1.11213300318359,0.122,6656.85684997954,6651.19270097645,6699.00293096376,6676.48034956699
500,0.215,0.9,0.506936133444545,3.31261420895953,-3356.62483431965,-3358.28114142413,0.0399806559271595,1.11213300318359,0.098,6733.2496686393,6728.56228284826,6775.39574962352,6753.8499314388
500,0.215,0.9,0.135280697557674,7.01151999043941,-3336.2044516914,-3339.71021168662,0.0399806559271595,1.11213300318359,0.106,6692.40890338281,6691.42042337325,6734.55498436703,6716.70807196378
500,0.215,0.9,0.895484006616856,1.09235031970729,-3356.89010390394,-3357.43627906379,0.0399806559271595,1.11213300318359,0.096,6733.78020780788,6726.87255812759,6775.9262887921,6752.16020671812
500,0.215,0.9,0.672444220755189,2.34579553507047,-3366.88571597602,-3368.05861374356,0.0399806559271595,1.11213300318359,0.092,6753.77143195205,6748.11722748712,6795.91751293627,6773.40487607765
500,0.215,0.9,0.0833568395078936,8.23447961886723,-3326.97194478295,-3331.08918459238,0.0399806559271595,1.11213300318359,0.124,6673.9438895659,6674.17836918476,6716.08997055012,6699.4660177753
500,0.215,0.9,0.671044690542962,2.35350917521009,-3389.01200354643,-3390.18875813404,0.0399806559271595,1.11213300318359,0.098,6798.02400709286,6792.37751626807,6840.17008807709,6817.66516485861
500,0.215,0.9,0.285060615391128,5.0218722917889,-3381.69750882873,-3384.20844497462,0.0399806559271595,1.11213300318359,0.094,6783.39501765746,6780.41688994925,6825.54109864168,6805.70453853978
500,0.215,0.9,0.446123556188621,3.7137890899603,-3314.41210798778,-3316.26900253276,0.0399806559271595,1.11213300318359,0.122,6648.82421597556,6644.53800506552,6690.97029695978,6669.82565365605
500,0.215,0.9,0.725421536614551,2.05620693375295,-3399.67362421365,-3400.70172768052,0.0399806559271595,1.11213300318359,0.086,6819.34724842729,6813.40345536104,6861.49332941151,6838.69110395158
500,0.215,0.9,0.259790533802672,5.27962301787556,-3364.18275235871,-3366.82256386765,0.0399806559271595,1.11213300318359,0.1,6748.36550471742,6745.64512773529,6790.51158570164,6770.93277632583
500,0.215,0.9,0.67506188465629,2.33137973512657,-3359.53032908664,-3360.6960189542,0.0399806559271595,1.11213300318359,0.102,6739.06065817328,6733.3920379084,6781.2067391575,6758.67968649894
500,0.215,0.9,0.0160493475672202,12.1817984914305,-3295.81861300778,-3301.90951225349,0.0399806559271595,1.11213300318359,0.122,6611.63722601555,6615.81902450699,6653.78330699978,6641.10667309752
500,0.215,0.9,0.189995628868473,6.12513997696715,-3410.13323997747,-3413.19580996595,0.0399806559271595,1.11213300318359,0.088,6840.26647995493,6838.3916199319,6882.41256093915,6863.67926852243
500,0.215,0.9,0.171852430853778,6.39003274723655,-3422.85411602781,-3426.04913240143,0.0399806559271595,1.11213300318359,0.086,6865.70823205563,6864.09826480286,6907.85431303985,6889.3859133934
500,0.215,0.9,0.534981664094078,3.13812942653203,-3269.30011509187,-3270.86917980513,0.0399806559271595,1.11213300318359,0.136,6558.60023018373,6553.73835961027,6600.74631116796,6579.0260082008
500,0.215,0.9,0.00406643103451561,15.3283754762942,-3379.87839340759,-3387.54258114574,0.0399806559271595,1.11213300318359,0.09,6779.75678681519,6787.08516229148,6821.90286779941,6812.37281088202
500,0.215,0.9,0.0404293074976698,9.99990350343887,-3349.99571949795,-3354.99567124967,0.0399806559271595,1.11213300318359,0.102,6719.9914389959,6721.99134249934,6762.13751998012,6747.27899108987
500,0.215,0.9,0.626477044662446,2.60195386299711,-3357.98623288989,-3359.28720982139,0.0399806559271595,1.11213300318359,0.116,6735.97246577978,6730.57441964277,6778.118546764,6755.86206823331
500,0.215,0.9,0.290864181770472,4.96541881165831,-3383.51329659188,-3385.99600599771,0.0399806559271595,1.11213300318359,0.094,6787.02659318376,6783.99201199541,6829.17267416798,6809.27966058595
500,0.215,0.9,0.679316024190955,2.30798287446669,-3354.9692954922,-3356.12328692944,0.0399806559271595,1.11213300318359,0.1,6729.93859098441,6724.24657385887,6772.08467196863,6749.53422244941
500,0.215,0.9,0.70001522749325,2.19461526696341,-3371.75636807421,-3372.85367570769,0.0399806559271595,1.11213300318359,0.098,6763.51273614842,6757.70735141538,6805.65881713264,6782.99500000592
500,0.215,0.9,0.998011708877007,0.128850583359053,-3364.19862786263,-3364.26305315431,0.0399806559271595,1.11213300318359,0.11,6748.39725572526,6740.52610630862,6790.54333670949,6765.81375489916
500,0.215,0.9,0.587216172245845,2.82679591025681,-3423.30352443106,-3424.71692238619,0.0399806559271595,1.11213300318359,0.072,6866.60704886213,6861.43384477239,6908.75312984635,6886.72149336292
500,0.215,0.9,0.438752387235198,3.76493273804681,-3382.01401868379,-3383.89648505282,0.0399806559271595,1.11213300318359,0.1,6784.02803736758,6779.79297010563,6826.17411835181,6805.08061869616
500,0.215,0.9,0.973937078877108,0.495505112214232,-3334.84351615366,-3335.09126870977,0.0399806559271595,1.11213300318359,0.11,6689.68703230732,6682.18253741953,6731.83311329154,6707.47018601007
500,0.215,0.9,0.81119199969743,1.58663619794515,-3402.08886951136,-3402.88218761033,0.0399806559271595,1.11213300318359,0.088,6824.17773902272,6817.76437522066,6866.32382000694,6843.0520238112
500,0.215,0.9,0.525704947526658,3.1952100863291,-3450.21653665256,-3451.81414169572,0.0399806559271595,1.11213300318359,0.076,6920.43307330512,6915.62828339145,6962.57915428934,6940.91593198198
500,0.215,0.9,0.578973535507055,2.87490312192404,-3291.67715237056,-3293.11460393152,0.0399806559271595,1.11213300318359,0.13,6603.35430474112,6598.22920786304,6645.50038572534,6623.51685645357
500,0.215,0.9,0.690253748391109,2.24798904393811,-3405.37832174585,-3406.50231626782,0.0399806559271595,1.11213300318359,0.088,6830.75664349171,6825.00463253565,6872.90272447593,6850.29228112618
500,0.215,0.9,0.308564249194181,4.7988684003958,-3385.02883693088,-3387.42827113108,0.0399806559271595,1.11213300318359,0.082,6790.05767386177,6786.85654226216,6832.20375484599,6812.14419085269
500,0.215,0.9,0.851699595994424,1.35661374464507,-3342.33564424649,-3343.01395111881,0.0399806559271595,1.11213300318359,0.11,6704.67128849298,6698.02790223762,6746.8173694772,6723.31555082816
500,0.215,0.9,0.813413945455963,1.57424239116153,-3395.84255334351,-3396.62967453909,0.0399806559271595,1.11213300318359,0.096,6811.68510668702,6805.25934907819,6853.83118767125,6830.54699766872
500,0.215,0.9,0.292675549993563,4.94799238708401,-3401.0163325841,-3403.49032877764,0.0399806559271595,1.11213300318359,0.096,6822.0326651682,6818.98065755528,6864.17874615242,6844.26830614582
500,0.215,0.9,0.00841925597212302,13.6719136138436,-3386.94140896901,-3393.77736577593,0.0399806559271595,1.11213300318359,0.092,6793.88281793802,6799.55473155186,6836.02889892224,6824.8423801424
500,0.215,0.9,0.220334540397978,5.72883961024763,-3366.29621936386,-3369.16063916898,0.0399806559271595,1.11213300318359,0.104,6752.59243872771,6750.32127833796,6794.73851971193,6775.60892692849
500,0.215,0.9,0.611702774139058,2.68579391429921,-3345.83871810291,-3347.18161506006,0.0399806559271595,1.11213300318359,0.11,6711.67743620581,6706.36323012011,6753.82351719003,6731.65087871064
500,0.215,0.9,0.325180055714659,4.64955925342019,-3328.72816389126,-3331.05294351797,0.0399806559271595,1.11213300318359,0.116,6677.45632778252,6674.10588703594,6719.60240876674,6699.39353562648
500,0.215,0.9,0.595664337340659,2.77783774310228,-3287.2703974983,-3288.65931636985,0.0399806559271595,1.11213300318359,0.13,6594.54079499659,6589.3186327397,6636.68687598081,6614.60628133023
500,0.215,0.9,0.828172392409689,1.49135113877946,-3397.57764425813,-3398.32331982752,0.0399806559271595,1.11213300318359,0.088,6815.15528851627,6808.64663965505,6857.30136950049,6833.93428824558
500,0.215,0.9,0.0121457536320091,12.8283369938372,-3316.0618270752,-3322.47599557212,0.0399806559271595,1.11213300318359,0.108,6652.1236541504,6656.95199114423,6694.26973513462,6682.23963973477
500,0.215,0.9,0.00306191764799115,15.9683580416313,-3307.04770000965,-3315.03187903046,0.0399806559271595,1.11213300318359,0.118,6634.0954000193,6642.06375806093,6676.24148100352,6667.35140665146
